province,district,PC_number,PS_number,Eng-Qutbuddin Hilal,Dr. Abdullah Abdullah,Zalmai Rassoul,Abdul Rahim Wardak,Quayum Karzai,Prof-Abdo Rabe Rasool Sayyaf,Dr. Mohammad Ashraf Ghani Ahmadzai,Mohammad Daoud Sultanzoy,Mohd. Shafiq Gul Agha Sherzai,Mohammad Nadir Naeem,Hedayat Amin Arsala,Total
FARYAB,Qaysar,2907204,2,1,10,5,0,0,12,455,1,0,0,0,484
FARYAB,Garziwan,2908123,1,0,560,0,0,0,22,2,6,0,0,1,591
FARYAB,Garziwan,2908123,2,0,565,0,0,0,4,27,2,0,0,0,598
FARYAB,Garziwan,2908123,3,1,548,1,0,0,28,18,4,0,0,0,600
FARYAB,Garziwan,2908124,1,0,468,4,0,0,22,89,1,0,0,1,585
FARYAB,Garziwan,2908124,2,0,406,20,0,0,27,120,2,0,0,3,578
FARYAB,Garziwan,2908124,3,2,522,1,0,0,14,46,4,0,0,0,589
FARYAB,Garziwan,2908124,4,0,423,0,0,0,40,124,0,0,0,0,587
FARYAB,Garziwan,2908124,5,0,388,14,0,3,18,175,2,0,0,0,600
FARYAB,Garziwan,2908125,1,2,557,0,0,0,17,11,0,0,0,0,587
FARYAB,Garziwan,2908125,2,1,515,0,0,0,17,1,4,21,0,0,559
FARYAB,Garziwan,2908125,3,2,550,0,0,0,16,22,3,2,0,0,595
FARYAB,Garziwan,2908126,1,0,465,2,0,0,1,125,0,0,0,0,593
FARYAB,Garziwan,2908126,2,0,438,1,0,0,1,154,0,0,0,0,594
FARYAB,Garziwan,2908126,3,0,575,0,0,0,0,9,3,0,0,0,587
FARYAB,Garziwan,2908126,4,0,494,1,0,0,0,104,0,0,0,0,599
FARYAB,Garziwan,2908127,1,0,491,0,0,0,4,100,2,0,0,0,597
FARYAB,Garziwan,2908127,2,0,462,0,0,0,3,122,1,0,0,0,588
FARYAB,Garziwan,2908127,3,4,509,9,0,0,23,50,1,0,0,0,596
FARYAB,Garziwan,2908127,4,0,398,0,0,0,3,186,1,0,0,0,588
FARYAB,Garziwan,2908127,5,4,513,9,0,0,23,50,1,0,0,0,600
FARYAB,Garziwan,2908128,1,6,76,0,0,0,7,497,3,0,0,0,589
FARYAB,Garziwan,2908128,2,8,80,10,0,2,13,471,1,2,0,1,588
FARYAB,Garziwan,2908128,3,8,96,7,0,1,2,483,1,0,1,1,600
FARYAB,Garziwan,2908128,4,9,104,15,1,5,2,456,0,0,0,1,593
FARYAB,Garziwan,2908128,5,7,123,18,0,2,6,425,3,0,0,3,587
FARYAB,Garziwan,2908129,1,0,525,7,0,0,6,54,0,0,2,1,595
FARYAB,Garziwan,2908129,2,0,528,23,0,0,3,37,3,1,0,0,595
FARYAB,Garziwan,2908129,3,3,517,11,0,0,15,43,0,0,1,0,590
FARYAB,Garziwan,2908129,4,0,515,19,0,0,7,56,0,0,0,0,597
FARYAB,Garziwan,2908130,1,0,26,0,0,0,0,565,0,1,1,0,593
FARYAB,Garziwan,2908130,2,5,68,32,0,2,7,468,2,3,0,3,590
FARYAB,Garziwan,2908130,3,0,36,0,0,0,0,561,0,1,1,0,599
FARYAB,Garziwan,2908130,4,5,34,3,0,1,1,541,0,6,0,0,591
FARYAB,Garziwan,2908131,1,0,55,6,0,0,0,228,1,0,1,0,291
FARYAB,Garziwan,2908131,2,0,176,7,0,0,1,215,3,0,0,3,405
FARYAB,Garziwan,2908131,3,0,87,3,1,0,3,445,0,0,0,3,542
FARYAB,Garziwan,2908132,1,3,34,7,0,0,0,542,2,4,0,0,592
FARYAB,Garziwan,2908132,2,4,37,4,0,0,1,508,0,0,0,2,556
FARYAB,Garziwan,2908132,3,1,63,15,0,0,0,298,2,1,0,0,380
FARYAB,Garziwan,2908132,4,0,60,5,0,0,3,395,2,0,0,0,465
FARYAB,Garziwan,2908133,2,0,528,14,0,2,0,40,4,0,2,0,590
FARYAB,Garziwan,2908133,4,1,122,18,0,4,0,405,1,0,2,0,553
FARYAB,Garziwan,2908135,1,0,476,10,0,0,40,45,1,15,0,0,587
FARYAB,Garziwan,2908135,2,0,531,13,0,0,0,40,4,0,0,0,588
FARYAB,Garziwan,2908135,3,0,399,86,0,0,64,28,0,19,0,0,596
FARYAB,Garziwan,2908206,1,0,293,41,0,0,13,186,6,10,0,0,549
FARYAB,Garziwan,2908206,2,0,434,21,0,0,21,116,1,0,0,0,593
FARYAB,Garziwan,2908206,3,0,555,15,0,0,24,1,1,0,0,0,596
FARYAB,Garziwan,2908212,1,4,65,9,1,1,1,507,1,2,0,0,591
FARYAB,Garziwan,2908212,2,0,99,25,0,0,0,469,3,0,0,0,596
FARYAB,Garziwan,2908212,3,1,117,0,0,3,2,427,4,0,1,0,555
FARYAB,Garziwan,2908213,1,0,468,20,0,0,13,94,0,0,1,1,597
FARYAB,Garziwan,2908213,2,0,405,22,0,0,15,150,1,0,1,1,595
FARYAB,Garziwan,2908213,3,0,441,29,0,0,18,96,2,0,0,0,586
FARYAB,Dawlat Abad,2909158,1,0,5,2,0,0,0,583,0,0,0,0,590
FARYAB,Dawlat Abad,2909158,2,0,1,0,0,0,0,589,0,0,2,0,592
FARYAB,Dawlat Abad,2909158,4,0,1,0,0,0,0,589,0,0,2,0,592
FARYAB,Dawlat Abad,2909159,1,0,22,7,0,0,1,354,0,2,0,2,388
FARYAB,Dawlat Abad,2909159,2,0,11,14,1,3,2,524,0,23,1,0,579
FARYAB,Dawlat Abad,2909159,3,0,14,4,0,4,0,160,0,0,2,0,184
FARYAB,Dawlat Abad,2909159,4,0,13,4,0,4,0,161,0,0,2,0,184
FARYAB,Dawlat Abad,2909160,1,0,3,2,0,2,0,351,0,0,2,0,360
FARYAB,Dawlat Abad,2909160,2,0,0,3,0,0,0,476,0,0,0,0,479
FARYAB,Dawlat Abad,2909160,3,0,0,8,0,2,0,409,0,0,0,1,420
FARYAB,Dawlat Abad,2909162,1,0,9,2,0,1,2,412,0,1,1,0,428
FARYAB,Dawlat Abad,2909162,2,0,33,2,0,0,1,491,0,0,0,0,527
FARYAB,Dawlat Abad,2909162,3,1,9,11,1,1,1,320,0,0,0,2,346
FARYAB,Dawlat Abad,2909162,4,0,1,1,1,4,0,476,2,0,1,0,486
FARYAB,Dawlat Abad,2909162,5,0,4,0,0,0,0,586,0,0,0,0,590
FARYAB,Dawlat Abad,2909163,1,0,100,15,0,0,5,194,1,0,2,0,317
FARYAB,Dawlat Abad,2909163,2,0,124,1,0,0,2,124,0,0,0,0,251
FARYAB,Dawlat Abad,2909163,3,1,71,3,0,0,3,91,2,1,0,0,172
FARYAB,Dawlat Abad,2909163,4,0,171,0,0,0,0,298,7,0,0,0,476
FARYAB,Dawlat Abad,2909164,1,0,72,1,2,0,1,291,0,0,0,0,367
FARYAB,Dawlat Abad,2909164,2,0,78,0,0,0,1,508,0,0,0,1,588
FARYAB,Dawlat Abad,2909165,1,1,3,17,1,11,3,551,0,1,5,1,594
FARYAB,Dawlat Abad,2909168,1,1,3,0,0,1,0,221,0,0,1,0,227
FARYAB,Dawlat Abad,2909168,2,0,50,5,0,0,0,119,0,0,3,0,177
FARYAB,Dawlat Abad,2909168,3,0,1,2,0,3,1,240,0,1,0,0,248
FARYAB,Kohistan,2910113,1,0,233,0,0,0,281,73,0,3,0,2,592
FARYAB,Kohistan,2910113,2,0,225,0,0,0,66,270,0,0,0,0,561
FARYAB,Kohistan,2910115,1,0,440,1,0,0,1,157,1,0,0,0,600
FARYAB,Kohistan,2910115,2,0,261,0,0,0,18,291,7,0,0,0,577
FARYAB,Kohistan,2910115,3,0,408,0,0,0,0,191,0,0,0,0,599
FARYAB,Kohistan,2910117,1,15,71,0,0,4,7,499,0,0,0,0,596
FARYAB,Kohistan,2910117,2,14,71,0,0,3,8,498,0,0,1,0,595
FARYAB,Kohistan,2910118,1,0,440,0,0,0,0,131,0,0,0,0,571
FARYAB,Kohistan,2910118,2,1,446,0,0,0,16,115,0,0,0,0,578
FARYAB,Kohistan,2910120,1,0,220,1,0,0,31,4,0,0,0,0,256
FARYAB,Kohistan,2910120,2,0,338,5,0,0,58,9,3,0,0,0,413
FARYAB,Kohistan,2910120,3,1,105,0,0,0,3,4,0,0,0,1,114
FARYAB,Kohistan,2910120,4,5,158,2,0,0,6,1,0,1,0,0,173
FARYAB,Kohistan,2910121,1,17,162,6,1,0,29,25,3,0,0,3,246
FARYAB,Kohistan,2910121,2,9,109,0,0,0,1,16,0,0,0,1,136
FARYAB,Kohistan,2910121,3,1,38,2,0,0,2,62,2,0,0,0,107
FARYAB,Kohistan,2910122,1,0,384,0,0,0,47,123,1,0,0,0,555
FARYAB,Kohistan,2910122,2,5,505,3,0,0,2,65,0,0,0,0,580
FARYAB,Kohistan,2910205,1,11,460,4,0,0,124,0,1,1,1,0,602
FARYAB,Kohistan,2910205,2,51,424,2,0,0,88,5,2,0,1,0,573
FARYAB,Kohistan,2910214,1,0,49,5,0,0,33,503,0,0,2,0,592
FARYAB,Kohistan,2910214,3,0,92,0,0,0,18,480,0,0,0,0,590
FARYAB,Kohistan,2910215,1,0,500,0,0,0,50,46,0,0,0,0,596
FARYAB,Qaram Qol,2911170,1,1,70,19,1,3,0,110,1,0,2,0,207
FARYAB,Qaram Qol,2911170,2,0,70,11,1,1,2,129,1,1,3,1,220
FARYAB,Qaram Qol,2911170,3,0,42,18,0,4,0,191,3,2,6,3,269
FARYAB,Qaram Qol,2911171,1,1,138,19,0,1,3,103,1,0,1,1,268
FARYAB,Qaram Qol,2911171,2,0,97,15,0,0,1,112,2,0,0,0,227
FARYAB,Qaram Qol,2911171,3,0,38,0,0,1,0,51,0,1,0,0,91
FARYAB,Qaram Qol,2911171,4,0,18,0,1,2,0,62,2,0,1,0,86
FARYAB,Qaram Qol,2911172,1,5,166,15,5,3,6,141,8,0,3,1,353
FARYAB,Qaram Qol,2911172,2,0,25,0,0,0,0,27,5,0,1,1,59
FARYAB,Qaram Qol,2911173,1,3,36,3,0,5,0,338,0,0,1,0,386
FARYAB,Qaram Qol,2911173,2,1,23,3,0,1,2,384,0,0,2,0,416
FARYAB,Qaram Qol,2911173,3,0,25,0,1,0,0,461,1,0,1,0,489
FARYAB,Qaram Qol,2911173,4,1,16,3,0,3,0,544,2,0,0,0,569
FARYAB,Qaram Qol,2911174,1,1,197,10,0,0,3,130,7,0,3,1,352
FARYAB,Qaram Qol,2911174,2,1,159,19,1,2,2,124,6,1,1,0,316
FARYAB,Qaram Qol,2911174,4,1,113,17,10,3,1,129,9,1,1,3,288
FARYAB,Qaram Qol,2911216,1,0,4,0,0,0,1,191,0,0,0,0,196
FARYAB,Qaram Qol,2911216,2,0,5,0,0,0,0,231,2,0,0,0,238
FARYAB,Qaram Qol,2911216,3,1,0,0,0,0,0,456,0,0,0,0,457
FARYAB,Qorghan,2912190,1,0,120,11,0,0,1,291,2,0,0,1,426
FARYAB,Qorghan,2912190,2,0,122,7,2,5,4,286,0,1,0,0,427
FARYAB,Qorghan,2912190,3,0,36,6,1,4,0,146,1,0,1,1,196
FARYAB,Qorghan,2912190,4,0,27,12,1,5,1,149,4,1,0,0,200
FARYAB,Qorghan,2912191,1,2,272,21,1,4,2,145,2,1,4,1,455
FARYAB,Qorghan,2912191,2,0,89,11,0,0,2,87,2,0,1,3,195
FARYAB,Qorghan,2912192,1,2,304,13,1,2,0,181,2,0,2,0,507
FARYAB,Qorghan,2912192,2,0,273,4,0,5,0,226,7,0,5,2,522
FARYAB,Qorghan,2912193,1,1,87,14,0,0,2,173,2,0,0,1,280
FARYAB,Qorghan,2912193,2,1,86,8,0,0,1,173,1,0,0,3,273
FARYAB,Qorghan,2912193,3,0,79,15,0,0,1,227,4,0,0,1,327
FARYAB,Qorghan,2912194,1,1,252,33,2,4,5,274,2,1,2,1,577
FARYAB,Qorghan,2912194,2,1,75,4,1,1,1,185,5,0,2,0,275
FARYAB,Qorghan,2912194,3,0,84,4,2,8,1,249,1,0,4,2,355
FARYAB,Qorghan,2912195,1,0,24,8,0,0,5,282,2,0,0,2,323
FARYAB,Qorghan,2912195,2,2,16,1,0,0,9,298,1,0,0,1,328
FARYAB,Qorghan,2912195,3,0,11,0,0,0,5,223,1,0,0,0,240
FARYAB,Qorghan,2912195,4,0,7,0,0,0,8,370,1,0,0,0,386
FARYAB,Qorghan,2912195,5,0,7,6,0,0,2,550,2,1,0,0,568
FARYAB,Qorghan,2912196,1,0,35,2,0,0,1,92,0,0,0,1,131
FARYAB,Qorghan,2912196,2,0,58,3,1,2,1,110,0,0,0,0,175
FARYAB,Qorghan,2912196,3,0,38,2,0,0,0,167,1,0,0,2,210
FARYAB,Qorghan,2912197,1,0,154,4,1,4,0,353,2,1,2,1,522
FARYAB,Qorghan,2912197,2,0,77,2,0,3,1,287,4,0,1,0,375
FARYAB,Qorghan,2912197,3,0,41,5,0,0,0,344,1,0,0,0,391
FARYAB,Qorghan,2912197,4,0,37,0,0,2,0,369,0,0,3,0,411
FARYAB,Qorghan,2912198,1,0,40,4,0,0,1,277,0,0,0,0,322
FARYAB,Qorghan,2912198,2,0,44,9,0,0,1,303,0,0,0,1,358
FARYAB,Qorghan,2912198,3,0,39,5,0,0,0,542,1,0,0,0,587
FARYAB,Qorghan,2912198,4,0,27,6,0,0,0,370,1,0,0,1,405
FARYAB,Andkhoy,2913181,1,0,47,20,0,2,3,521,1,0,0,1,595
FARYAB,Andkhoy,2913181,2,0,37,11,0,0,0,537,1,1,0,0,587
FARYAB,Andkhoy,2913181,3,0,54,6,0,0,1,521,3,0,0,0,585
FARYAB,Andkhoy,2913181,4,0,20,3,0,3,0,543,1,0,1,0,571
FARYAB,Andkhoy,2913181,5,0,29,10,0,0,0,555,0,0,0,0,594
FARYAB,Andkhoy,2913181,6,0,17,9,0,0,0,572,0,0,0,0,598
FARYAB,Andkhoy,2913182,1,1,57,7,0,2,7,488,1,1,2,4,570
FARYAB,Andkhoy,2913182,2,1,65,5,0,6,1,508,2,1,6,0,595
FARYAB,Andkhoy,2913182,3,0,9,5,0,6,0,464,0,0,2,0,486
FARYAB,Andkhoy,2913182,4,0,8,1,1,3,0,395,0,0,1,0,409
FARYAB,Andkhoy,2913182,5,0,9,0,0,0,1,243,1,0,1,0,255
FARYAB,Andkhoy,2913183,1,0,3,1,0,2,2,417,0,2,1,0,428
FARYAB,Andkhoy,2913183,2,0,1,2,0,0,0,334,0,0,0,0,337
FARYAB,Andkhoy,2913183,3,0,7,2,1,2,0,299,1,0,1,0,313
FARYAB,Andkhoy,2913183,4,0,5,7,0,1,0,471,0,1,2,0,487
FARYAB,Andkhoy,2913183,5,0,5,1,0,4,2,327,0,0,2,1,342
FARYAB,Andkhoy,2913183,6,0,0,0,0,0,1,384,0,0,1,0,386
FARYAB,Andkhoy,2913184,1,0,6,2,0,1,0,284,0,0,1,1,295
FARYAB,Andkhoy,2913184,2,0,6,2,0,0,0,403,1,0,0,2,414
FARYAB,Andkhoy,2913184,3,0,7,2,0,1,0,293,0,0,0,1,304
FARYAB,Andkhoy,2913184,4,0,6,2,1,6,1,378,2,1,7,4,408
FARYAB,Andkhoy,2913184,5,0,10,4,0,7,1,534,6,0,3,1,566
FARYAB,Andkhoy,2913185,1,0,33,3,3,4,5,516,0,0,0,1,565
FARYAB,Andkhoy,2913185,2,0,51,13,0,0,4,412,0,0,0,2,482
FARYAB,Andkhoy,2913185,3,1,52,3,0,0,2,483,0,0,0,2,543
FARYAB,Andkhoy,2913185,4,3,3,3,2,0,1,406,1,0,2,3,424
FARYAB,Andkhoy,2913185,5,1,3,3,0,3,1,333,5,0,4,4,357
FARYAB,Andkhoy,2913186,1,0,30,11,0,1,0,552,1,1,1,0,597
FARYAB,Andkhoy,2913186,2,0,27,6,0,1,1,557,1,0,0,0,593
FARYAB,Andkhoy,2913186,3,0,31,12,0,1,0,552,0,0,0,0,596
FARYAB,Andkhoy,2913186,4,0,25,9,2,1,0,548,2,0,3,1,591
FARYAB,Andkhoy,2913186,5,0,15,3,0,4,0,556,1,1,2,0,582
FARYAB,Andkhoy,2913187,1,0,11,5,0,0,0,362,1,0,0,1,380
FARYAB,Andkhoy,2913187,2,0,11,8,0,0,2,272,2,0,0,2,297
FARYAB,Andkhoy,2913187,3,0,12,10,0,0,1,346,1,0,0,1,371
FARYAB,Andkhoy,2913187,4,0,1,0,1,2,0,521,0,0,4,0,529
FARYAB,Andkhoy,2913187,5,0,13,6,0,0,0,552,0,0,0,2,573
FARYAB,Andkhoy,2913188,1,1,38,4,0,2,0,355,0,0,2,1,403
FARYAB,Andkhoy,2913188,2,0,22,6,1,2,1,342,1,0,1,0,376
FARYAB,Andkhoy,2913188,3,1,13,8,0,0,0,242,0,0,1,0,265
FARYAB,Andkhoy,2913188,4,1,11,1,1,5,2,558,2,0,9,1,591
FARYAB,Andkhoy,2913188,5,1,19,0,0,0,1,442,1,1,0,6,471
FARYAB,Andkhoy,2913189,1,0,10,0,0,4,1,355,1,0,0,0,371
FARYAB,Andkhoy,2913189,2,0,9,1,1,0,1,266,0,0,0,0,278
FARYAB,Andkhoy,2913189,3,0,7,0,0,1,1,258,0,0,3,2,272
FARYAB,Andkhoy,2913189,4,0,11,4,2,2,1,276,2,0,0,1,299
FARYAB,Andkhoy,2913189,5,0,0,1,0,0,0,395,0,0,0,0,396
FARYAB,Khan-e-Chahar Bagh,2914175,1,0,23,14,1,4,3,305,3,1,0,0,354
FARYAB,Khan-e-Chahar Bagh,2914175,2,0,49,18,1,1,0,247,1,0,3,1,321
FARYAB,Khan-e-Chahar Bagh,2914175,3,0,62,31,0,4,2,473,5,0,0,0,577
FARYAB,Khan-e-Chahar Bagh,2914175,4,1,41,15,1,0,1,477,4,1,1,0,542
FARYAB,Khan-e-Chahar Bagh,2914175,5,0,37,4,1,6,2,496,4,0,3,0,553
FARYAB,Khan-e-Chahar Bagh,2914176,1,0,20,21,0,2,2,171,1,0,0,0,217
FARYAB,Khan-e-Chahar Bagh,2914176,2,1,10,10,0,1,0,189,1,0,1,1,214
FARYAB,Khan-e-Chahar Bagh,2914176,3,0,18,13,0,3,1,177,3,0,4,1,220
FARYAB,Khan-e-Chahar Bagh,2914176,4,1,51,25,5,0,1,231,6,1,5,2,328
FARYAB,Khan-e-Chahar Bagh,2914177,1,0,56,3,0,4,1,294,5,0,1,0,364
FARYAB,Khan-e-Chahar Bagh,2914177,2,0,31,4,1,2,2,231,0,1,0,1,273
FARYAB,Khan-e-Chahar Bagh,2914177,3,0,37,3,0,4,0,237,1,0,0,1,283
FARYAB,Khan-e-Chahar Bagh,2914177,4,0,31,4,1,6,3,510,1,0,4,0,560
FARYAB,Khan-e-Chahar Bagh,2914178,1,0,34,22,0,5,13,99,0,0,0,0,173
FARYAB,Khan-e-Chahar Bagh,2914178,2,2,14,15,1,1,16,128,1,16,0,1,195
FARYAB,Khan-e-Chahar Bagh,2914178,3,0,17,25,0,4,14,92,0,1,1,1,155
FARYAB,Khan-e-Chahar Bagh,2914178,4,1,39,45,0,4,17,285,2,0,2,0,395
FARYAB,Khan-e-Chahar Bagh,2914179,1,1,27,25,1,4,3,512,4,0,0,0,577
FARYAB,Khan-e-Chahar Bagh,2914179,2,0,17,17,0,4,0,524,0,0,3,0,565
FARYAB,Khan-e-Chahar Bagh,2914180,1,0,38,34,1,3,2,462,1,0,0,1,542
FARYAB,Khan-e-Chahar Bagh,2914180,2,2,18,20,0,9,3,473,1,0,3,1,530
BAGHLAN,Pul-e-Khumri,901001,1,4,416,30,0,0,12,108,4,1,0,1,576
BAGHLAN,Pul-e-Khumri,901001,2,8,373,43,0,0,21,122,2,2,0,0,571
BAGHLAN,Pul-e-Khumri,901001,3,5,401,36,1,0,22,121,2,0,0,0,588
BAGHLAN,Pul-e-Khumri,901001,4,4,372,50,0,2,6,88,6,0,6,4,538
BAGHLAN,Pul-e-Khumri,901001,5,9,396,49,1,2,4,89,4,2,0,0,556
BAGHLAN,Pul-e-Khumri,901001,6,0,379,67,0,0,9,103,1,1,0,0,560
BAGHLAN,Pul-e-Khumri,901001,7,3,132,14,0,0,8,54,0,0,0,0,211
BAGHLAN,Pul-e-Khumri,901001,8,0,59,9,0,1,4,45,0,0,0,0,118
BAGHLAN,Pul-e-Khumri,901002,1,12,387,36,0,0,18,131,1,2,0,0,587
BAGHLAN,Pul-e-Khumri,901002,2,6,417,39,0,0,15,93,6,2,0,0,578
BAGHLAN,Pul-e-Khumri,901002,3,4,391,29,0,2,2,72,5,1,2,3,511
BAGHLAN,Pul-e-Khumri,901002,4,10,422,36,0,0,10,71,2,0,2,1,554
BAGHLAN,Pul-e-Khumri,901002,5,8,185,10,0,0,3,46,0,1,0,0,253
BAGHLAN,Pul-e-Khumri,901003,1,2,319,26,0,0,8,217,2,4,0,0,578
BAGHLAN,Pul-e-Khumri,901003,2,3,294,30,0,1,9,251,1,1,0,0,590
BAGHLAN,Pul-e-Khumri,901003,3,2,216,19,0,3,1,209,3,1,2,0,456
BAGHLAN,Pul-e-Khumri,901003,4,5,260,22,0,3,1,193,3,1,1,2,491
BAGHLAN,Pul-e-Khumri,901004,1,23,449,27,0,0,10,73,2,2,0,0,586
BAGHLAN,Pul-e-Khumri,901004,2,18,441,21,0,0,8,79,7,6,0,1,581
BAGHLAN,Pul-e-Khumri,901004,3,3,435,28,0,2,8,80,0,0,0,2,558
BAGHLAN,Pul-e-Khumri,901004,4,9,275,20,0,0,12,61,2,1,0,1,381
BAGHLAN,Pul-e-Khumri,901005,1,4,72,22,0,0,3,40,1,2,1,0,145
BAGHLAN,Pul-e-Khumri,901005,2,2,261,78,0,0,3,166,2,52,0,2,566
BAGHLAN,Pul-e-Khumri,901005,3,1,314,72,0,0,2,156,2,30,0,1,578
BAGHLAN,Pul-e-Khumri,901005,4,2,314,65,0,0,7,152,2,27,0,1,570
BAGHLAN,Pul-e-Khumri,901006,1,4,291,31,1,3,2,194,3,1,1,1,532
BAGHLAN,Pul-e-Khumri,901006,3,4,173,21,0,2,8,62,1,1,0,1,273
BAGHLAN,Pul-e-Khumri,901007,1,14,454,22,0,0,10,76,2,2,0,1,581
BAGHLAN,Pul-e-Khumri,901007,2,10,290,16,2,5,14,199,5,4,1,2,548
BAGHLAN,Pul-e-Khumri,901007,3,5,187,11,0,0,6,55,0,1,0,1,266
BAGHLAN,Pul-e-Khumri,901007,4,4,304,20,2,2,5,79,5,2,2,4,429
BAGHLAN,Pul-e-Khumri,901007,5,0,24,1,0,0,0,0,0,0,0,1,26
BAGHLAN,Pul-e-Khumri,901008,1,14,381,37,1,0,8,121,4,11,0,1,578
BAGHLAN,Pul-e-Khumri,901008,2,4,375,58,0,0,4,116,4,3,2,1,567
BAGHLAN,Pul-e-Khumri,901008,3,10,257,31,0,0,6,72,3,6,0,0,385
BAGHLAN,Pul-e-Khumri,901009,1,13,389,30,0,0,22,114,4,5,0,1,578
BAGHLAN,Pul-e-Khumri,901009,2,20,399,18,0,1,12,123,5,2,0,0,580
BAGHLAN,Pul-e-Khumri,901009,3,2,372,42,2,1,5,95,6,0,7,1,533
BAGHLAN,Pul-e-Khumri,901009,4,6,339,42,1,1,4,86,8,1,2,0,490
BAGHLAN,Pul-e-Khumri,901009,5,2,112,13,0,0,1,48,1,0,0,0,177
BAGHLAN,Pul-e-Khumri,901010,1,9,406,33,0,0,14,104,2,6,0,1,575
BAGHLAN,Pul-e-Khumri,901010,3,3,381,30,0,0,10,121,6,3,0,0,554
BAGHLAN,Pul-e-Khumri,901010,4,3,130,10,0,0,5,38,1,1,0,0,188
BAGHLAN,Pul-e-Khumri,901011,1,6,380,38,0,0,16,126,1,8,0,0,575
BAGHLAN,Pul-e-Khumri,901011,2,11,423,32,0,0,14,104,2,3,0,0,589
BAGHLAN,Pul-e-Khumri,901011,3,3,353,49,0,0,2,88,10,2,0,1,508
BAGHLAN,Pul-e-Khumri,901011,4,9,208,27,0,0,16,70,0,1,0,0,331
BAGHLAN,Pul-e-Khumri,901012,1,19,370,36,0,0,14,141,2,1,0,0,583
BAGHLAN,Pul-e-Khumri,901012,2,1,312,53,0,0,6,116,2,1,0,0,491
BAGHLAN,Pul-e-Khumri,901013,1,38,38,99,0,0,8,204,0,5,0,0,392
BAGHLAN,Pul-e-Khumri,901013,2,0,14,6,0,2,2,22,1,0,3,0,50
BAGHLAN,Pul-e-Khumri,901014,1,18,125,88,0,0,9,221,2,8,0,2,473
BAGHLAN,Pul-e-Khumri,901014,2,1,53,5,0,0,0,131,1,4,2,1,198
BAGHLAN,Pul-e-Khumri,901015,1,31,54,68,0,0,3,153,1,0,0,0,310
BAGHLAN,Pul-e-Khumri,901015,2,0,129,9,0,0,1,264,3,6,0,0,412
BAGHLAN,Pul-e-Khumri,901016,1,66,130,90,0,0,19,275,1,1,0,1,583
BAGHLAN,Pul-e-Khumri,901016,2,0,19,25,0,1,0,88,0,1,0,0,134
BAGHLAN,Pul-e-Khumri,901017,2,95,15,71,0,0,6,82,0,1,0,1,271
BAGHLAN,Pul-e-Khumri,901018,1,27,42,39,0,0,9,455,0,0,0,0,572
BAGHLAN,Pul-e-Khumri,901019,1,9,103,38,0,0,8,113,0,0,1,1,273
BAGHLAN,Pul-e-Khumri,901019,2,79,166,48,0,3,9,259,2,1,0,3,570
BAGHLAN,Pul-e-Khumri,901020,1,1,308,42,0,0,3,26,2,34,0,0,416
BAGHLAN,Pul-e-Khumri,901020,2,0,195,5,0,1,3,5,5,0,0,2,216
BAGHLAN,Pul-e-Khumri,901021,1,2,155,62,1,2,4,338,0,3,1,7,575
BAGHLAN,Pul-e-Khumri,901021,2,0,178,76,3,3,0,295,1,2,2,2,562
BAGHLAN,Pul-e-Khumri,901021,3,7,44,10,0,1,1,67,1,1,0,0,132
BAGHLAN,Pul-e-Khumri,901022,1,14,188,102,1,6,9,241,1,18,1,1,582
BAGHLAN,Pul-e-Khumri,901022,2,17,201,87,2,4,9,223,1,8,4,2,558
BAGHLAN,Pul-e-Khumri,901022,3,10,163,55,0,1,10,85,5,3,0,1,333
BAGHLAN,Pul-e-Khumri,901022,4,2,210,0,0,1,11,80,1,5,0,1,311
BAGHLAN,Pul-e-Khumri,901023,1,10,138,27,0,5,34,171,2,7,4,0,398
BAGHLAN,Pul-e-Khumri,901023,2,24,132,28,1,1,16,102,1,5,2,1,313
BAGHLAN,Pul-e-Khumri,901023,3,1,25,32,1,1,2,150,3,0,1,0,216
BAGHLAN,Pul-e-Khumri,901024,1,24,53,53,0,0,6,43,0,6,0,1,186
BAGHLAN,Pul-e-Khumri,901024,2,30,61,52,0,0,8,41,4,9,0,0,205
BAGHLAN,Pul-e-Khumri,901024,3,5,35,67,0,0,0,16,0,0,0,0,123
BAGHLAN,Pul-e-Khumri,901025,1,8,2,11,0,0,1,557,0,1,0,0,580
BAGHLAN,Pul-e-Khumri,901025,2,0,30,0,0,0,0,550,0,0,0,0,580
BAGHLAN,Pul-e-Khumri,901025,3,8,4,53,0,0,11,100,0,0,0,0,176
BAGHLAN,Pul-e-Khumri,901026,1,20,3,33,0,0,6,48,0,3,0,1,114
BAGHLAN,Pul-e-Khumri,901026,2,19,2,23,0,0,9,75,1,2,0,0,131
BAGHLAN,Pul-e-Khumri,901027,1,55,37,28,0,0,17,100,0,0,0,1,238
BAGHLAN,Pul-e-Khumri,901027,2,30,21,22,0,0,7,80,1,0,0,0,161
BAGHLAN,Pul-e-Khumri,901028,1,13,48,50,0,0,1,169,0,6,0,0,287
BAGHLAN,Pul-e-Khumri,901028,2,4,26,12,0,0,2,171,0,1,0,1,217
BAGHLAN,Pul-e-Khumri,901028,3,0,70,82,0,0,9,200,0,0,1,0,362
BAGHLAN,Pul-e-Khumri,901029,1,0,91,31,0,0,0,23,0,0,1,0,146
