id,name,provId,provName,distId,distName
601057,"Rehabilitation Building, Pashtoon Abad",6,Ghazni         ,34,Provincial Center (GHAZNI)                        
601058,"Immigrants Town High school, Immigrants Town",6,Ghazni         ,34,Provincial Center (GHAZNI)                        
602062,"Tesani School, Tesani",6,Ghazni         ,35,DAH YAK                                           
602063,"Sulaiman Zai School, Sulaiman Zai",6,Ghazni         ,35,DAH YAK                                           
602064,"Deh Yak Mosque, Deh Yak",6,Ghazni         ,,DAH YAK                                           
602067,"Rubad zed e Zareel Mosque, Rubat Zed Zareel",6,Ghazni         ,,DAH YAK                                           
602068,"Ramak Mosque, Ramak",6,Ghazni         ,35,DAH YAK                                           
602069,Ebrahim Zai Sayed Abdul Matin School,6,Ghazni         ,,DAH YAK                                           
604082,"Deh Darat Mosque, Deh Darat",6,Ghazni         ,37,KHOWJA OMERY                                      
604084,"Haji Mustafa Islamic School, Barakat",6,Ghazni         ,37,KHOWJA OMERY                                      
604085,"Charboya Big Mosque, Charboya",6,Ghazni         ,37,KHOWJA OMERY                                      
604086,"Qala e Naw Girls' School, Charboya",6,Ghazni         ,37,KHOWJA OMERY                                      
606098,"Private House, Deh Ezah",6,Ghazni         ,39,SHAHIDM-WALI-KHOGYANI                             
606099,"Madokhail Mosque, Madokhail",6,Ghazni         ,39,SHAHIDM-WALI-KHOGYANI                             
606100,"Private House, Madokhail",6,Ghazni         ,39,SHAHIDM-WALI-KHOGYANI                             
607104,"DHSE, Kakrak e Balagh",6,Ghazni         ,40,JAGHATOO                                          
607105,"Alsenayee School, Qala e Yousef",6,Ghazni         ,40,JAGHATOO                                          
607106,"New School, Qaul Aseel",6,Ghazni         ,40,JAGHATOO                                          
607107,"Kohna (Old) Mosque, Qaul Aseel",6,Ghazni         ,40,JAGHATOO                                          
607108,"Ahmadi Mosque, Deh Ramzi",6,Ghazni         ,40,JAGHATOO                                          
607110,"Alberooni Mosque, Alberooni Mosque, Jurmtoo",6,Ghazni         ,40,JAGHATOO                                          
607111,"Bibi Hajera Girls' School, Jurmtoo",6,Ghazni         ,40,JAGHATOO                                          
607112,"Faqeer Shah Mosque, Faqir Shah",6,Ghazni         ,40,JAGHATOO                                          
607113,"Yaqoobi guesthouse, Faqir Shah",6,Ghazni         ,40,JAGHATOO                                          
607115,"Deh Noorullah Mosque, Deh Noorullah Torgan",6,Ghazni         ,40,JAGHATOO                                          
607116,"Azizullah guesthouse, Deh Noorullah Torgan",6,Ghazni         ,40,JAGHATOO                                          
607117,"New Mosque, Deh Shahshi",6,Ghazni         ,40,JAGHATOO                                          
607120,"Shuhadah School, Serab",6,Ghazni         ,40,JAGHATOO                                          
607121,"Bibi Fatema School, Serab",6,Ghazni         ,40,JAGHATOO                                          
607123,"Gulbawari Mosque, Gulbawari",6,Ghazni         ,40,JAGHATOO                                          
608124,"Shir Ahmad Mosque, District Center",6,Ghazni         ,41,WAGHAZ                                            
611236,Char dewal Project,6,Ghazni         ,44,ANDER                                             
612254,"Ghulam Haider Girls' School, Sang e Chapchi",6,Ghazni         ,45,NAWUR                                             
612259,"Emam Baqir Religious School, Kata Kala",6,Ghazni         ,45,NAWUR                                             
612260,"Torgha Primary School, upper village",6,Ghazni         ,45,NAWUR                                             
612262,"Do Aabi High School, Do Aabi",6,Ghazni         ,45,NAWUR                                             
612263,"Koralah Mosque, Koralah",6,Ghazni         ,45,NAWUR                                             
612265,"Baharah Primary School, Sar Asyab Koya",6,Ghazni         ,45,NAWUR                                             
612266,"Aama Chali Mosque, Chali",6,Ghazni         ,45,NAWUR                                             
612268,"Alam Sang Betab Mosque, Mohammad Yar",6,Ghazni         ,45,NAWUR                                             
612269,"Tarbolaq Mosque, Altan",6,Ghazni         ,45,NAWUR                                             
612270,"Miaqol Mosque, Mian Qol",6,Ghazni         ,45,NAWUR                                             
612271,"Seka Noor High school, Band Aab darah",6,Ghazni         ,45,NAWUR                                             
612272,"Pushte Kark Religious School, Khushkak",6,Ghazni         ,45,NAWUR                                             
612273,"Sia Zameen Mosque, Sia Zameen",6,Ghazni         ,45,NAWUR                                             
612274,"Sayed Jamaluddin School, Shakhel Khar",6,Ghazni         ,45,NAWUR                                             
612275,"Jahan nomay School, Shenya",6,Ghazni         ,45,NAWUR                                             
612276,"Public Mosque, Toobi",6,Ghazni         ,45,NAWUR                                             
612277,"Dani Nawa Mosque, Talkhak",6,Ghazni         ,45,NAWUR                                             
612278,"Sheetar Mosque, Shaibar Mosque",6,Ghazni         ,45,NAWUR                                             
612279,"Gulchin Deh Religious School, Radar Maidani",6,Ghazni         ,45,NAWUR                                             
612280,"Payedamam Religious School, Tani Khat",6,Ghazni         ,45,NAWUR                                             
612281,"Miana Bad Mosque, Miana Bad",6,Ghazni         ,45,NAWUR                                             
612282,"Farkhtala Mosque, Farkhtala",6,Ghazni         ,45,NAWUR                                             
612283,"Bahayee School, Bahayee",6,Ghazni         ,45,NAWUR                                             
612285,"Shaheed Mohammad Ali Primary School, Sheerya",6,Ghazni         ,45,NAWUR                                             
612286,"Ghualam Sakhi Shaheed School, Yakhshi",6,Ghazni         ,45,NAWUR                                             
613289,"Dangha Mosque, Dangha Village",6,Ghazni         ,,AJRESTAN                                          
613293,"Abdul Latif Private Building, Langarkhail Village",6,Ghazni         ,46,AJRESTAN                                          
614295,"Beelagho Mosque, Beelagho",6,Ghazni         ,47,MALESTAN                                          
614296,"Boghra Mosque, Boghra",6,Ghazni         ,47,MALESTAN                                          
614297,"Siashio Mosque, Chaktamoor",6,Ghazni         ,47,MALESTAN                                          
614298,"Kharzar Mosque, Shirdagh dadi Square",6,Ghazni         ,47,MALESTAN                                          
614299,"Dani Dahla Clinic, Dani Dahla",6,Ghazni         ,47,MALESTAN                                          
614301,"Meer Ahmad Mosque, jaghantamo",6,Ghazni         ,47,MALESTAN                                          
614302,"Jakah Clinic , Jakah",6,Ghazni         ,47,MALESTAN                                          
614303,"Jampoot Primary school, Jampoot",6,Ghazni         ,47,MALESTAN                                          
614304,"Shaghali Mosque, Jani Shir Dagh",6,Ghazni         ,47,MALESTAN                                          
614305,"Mazar High School, Kamarak e Mesr",6,Ghazni         ,47,MALESTAN                                          
614307,"Khakrezak Primary School, Khakrezak",6,Ghazni         ,47,MALESTAN                                          
614308,"Paye sar Mosque, Kandali Payeen",6,Ghazni         ,47,MALESTAN                                          
614309,"Meer Ahmad Mohabat Mosque, Lachak",6,Ghazni         ,47,MALESTAN                                          
614310,"Mera deena High School, Meradeena",6,Ghazni         ,47,MALESTAN                                          
614311,"Martaba Mosque, Awelat",6,Ghazni         ,47,MALESTAN                                          
614312,"Public Mosque, Awlam Balakhsan",6,Ghazni         ,47,MALESTAN                                          
614313,"Pay Jalgah High school, Pay jalgah",6,Ghazni         ,47,MALESTAN                                          
614314,"Primary School, Qabjae",6,Ghazni         ,47,MALESTAN                                          
614315,"Kochanghato Mosque, Qachanghato",6,Ghazni         ,47,MALESTAN                                          
614316,"Sabzak High School, Sabzak",6,Ghazni         ,47,MALESTAN                                          
614317,"Health School/Clinic, Sheenadah",6,Ghazni         ,47,MALESTAN                                          
614319,"Kuhan deh Mosque, Zardak e Bechal",6,Ghazni         ,47,MALESTAN                                          
614320,"Tarkang Mosque, Zardak e Sokhtah",6,Ghazni         ,47,MALESTAN                                          
615321,"Shahbetek Religious School, Ali Sayed",6,Ghazni         ,48,JAGHORI                                           
615322,"Buland Deh High School, Almetoo",6,Ghazni         ,48,JAGHORI                                           
615323,"Angoori High School, Angorah",6,Ghazni         ,48,JAGHORI                                           
615324,"Baba High School, Baba",6,Ghazni         ,48,JAGHORI                                           
615325,"Pusht e Chob Primary School, Chakah",6,Ghazni         ,48,JAGHORI                                           
615327,"Chalbaghtae Pashi High School, Chalbaghtae Pashi",6,Ghazni         ,48,JAGHORI                                           
615328,"Deh Mordah Religious School, Deh Mordah",6,Ghazni         ,48,JAGHORI                                           
615329,"Daud High School, Daud",6,Ghazni         ,48,JAGHORI                                           
615330,"Bibi Qadi Mazar Primary School, Dom Jae",6,Ghazni         ,48,JAGHORI                                           
615331,"Ghogha Primary School, Ghogha",6,Ghazni         ,48,JAGHORI                                           
615332,"Ghajoor Mosque/Clinic, Ghajoor",6,Ghazni         ,48,JAGHORI                                           
615333,"Qaltar ghoo Mosque, Haider",6,Ghazni         ,48,JAGHORI                                           
615334,"Ustad Sharif boys/girls School, Hatqool",6,Ghazni         ,48,JAGHORI                                           
615335,"Jodari Mosque, Jodari",6,Ghazni         ,48,JAGHORI                                           
615336,"Shuhadah High School, Kata Sang",6,Ghazni         ,48,JAGHORI                                           
615337,"Lomen High School, Lumen",6,Ghazni         ,48,JAGHORI                                           
615338,"Immigrants Primary School, Immigrants",6,Ghazni         ,48,JAGHORI                                           
615339,Patoo Girls/Boys Primary School,6,Ghazni         ,48,JAGHORI                                           
615340,"Pushte echa Mosque, Pushte Echa",6,Ghazni         ,48,JAGHORI                                           
615341,"Sultan Modad High School, Sang e Mushah",6,Ghazni         ,48,JAGHORI                                           
615343,"Sang Shandeh High School, Sang Shandeh",6,Ghazni         ,48,JAGHORI                                           
615344,"Sae pae khudaydad High School, Sae pae khudaydad",6,Ghazni         ,48,JAGHORI                                           
615345,"Nawa Mosque, Sharzayedah",6,Ghazni         ,48,JAGHORI                                           
615347,"Shughla Public School, Shughla",6,Ghazni         ,48,JAGHORI                                           
615348,"Saba Ghareeb Primary School, Saba Ghareeb",6,Ghazni         ,48,JAGHORI                                           
615349,"Tabar Ghanak School, Tabar Ghanak",6,Ghazni         ,48,JAGHORI                                           
615350,"Toormi Mosque, Tae lam",6,Ghazni         ,48,JAGHORI                                           
615351,"Toormi High School, Alooweetoo",6,Ghazni         ,48,JAGHORI                                           
615352,"Zerak Saleh High School, Zerak e Saleh",6,Ghazni         ,48,JAGHORI                                           
615353,"Payedgah Public Mosque, Payedgah",6,Ghazni         ,48,JAGHORI                                           
615354,"Barak Public Mosque, Barak",6,Ghazni         ,48,JAGHORI                                           
615355,"Public Mosque, Dahani Darah",6,Ghazni         ,48,JAGHORI                                           
615406,"Kharbed Medal School, Kharbed",6,Ghazni         ,48,JAGHORI                                           
616357,"Abseena Clinic, District Center",6,Ghazni         ,49,Muqur (Ghazni)                                    
616358,"Naw abad Khanadar Mosque, District Center of Naw Abad",6,Ghazni         ,49,Muqur (Ghazni)                                    
616369,"Akhtar Khail Mosque, Akhtar Khail",6,Ghazni         ,49,Muqur (Ghazni)                                    
616371,"Compound DC, Moqor District Center",6,Ghazni         ,49,Muqur (Ghazni)                                    
617372,"Obaidullah School, Qutbuddin",6,Ghazni         ,,AB BAND                                           
617378,"Bader village, Mosque",6,Ghazni         ,50,AB BAND                                           
618385,"Lateef Mosque, Lateef",6,Ghazni         ,,GELLAN                                            
618386,"Shinkae Mosque, Shinkae",6,Ghazni         ,51,GELLAN                                            
701001,"Ali Baba High school, Sharan",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701002,"Hospital, Sharan",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701003,"Primary school, Mohammad Khail",7,Paktika        ,,PROVINCIAL CENTER (SHARAN)                        
701004,"Old Polio center, Mohammad Khail",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701005,"Lomranai (First) School, Maswas",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701006,"Mosque,Maswas",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701007,Maswas Primary school,7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701010,"Duranai Guestroom, Sarikala",7,Paktika        ,,PROVINCIAL CENTER (SHARAN)                        
701011,"Mosuque, Dalaw",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701012,"Malek Ahmad Khan guesthouse, Dalaw",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701013,"Mosque, Sapwani",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701020,"Old school, Kotawal",7,Paktika        ,,PROVINCIAL CENTER (SHARAN)                        
701021,"Jeeni School, Shahbuddin",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701022,"Mosque, Shahbuddin",7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
701281,Ali baba primary school,7,Paktika        ,175,PROVINCIAL CENTER (SHARAN)                        
702029,"Koti khil Mosque, Kotikhil",7,Paktika        ,176,MATA KHAN                                         
702030,"Clinic, Kotikhil",7,Paktika        ,176,MATA KHAN                                         
702031,Sayedo Qala (Tent),7,Paktika        ,176,MATA KHAN                                         
702283,Mata khan High school,7,Paktika        ,176,MATA KHAN                                         
703039,"Bazi wani Mosque, Yousef khil Center",7,Paktika        ,177,YOSEF KHEIL                                       
703040,"Bazi wani Mosque, Yousef khil Center",7,Paktika        ,177,YOSEF KHEIL                                       
703041,"Old school in Mirza khil Bazar, Moosh khil",7,Paktika        ,177,YOSEF KHEIL                                       
703042,"Modir Rasool Guesthouse, Mooshkhil",7,Paktika        ,177,YOSEF KHEIL                                       
703043,"Mosque, Maist",7,Paktika        ,177,YOSEF KHEIL                                       
704047,"Noor Mohammad Guestroom, Yahya khil",7,Paktika        ,178,YAHYA KHEIL                                       
704048,"Abdurrahman guestroom, Yahyakhil",7,Paktika        ,178,YAHYA KHEIL                                       
704051,"Mosuque and Naik Mohammad Boys and Girls' school, Ghayeb khil",7,Paktika        ,178,YAHYA KHEIL                                       
704053,District Center (Tent),7,Paktika        ,178,YAHYA KHEIL                                       
706073,"School, Sarwazah",7,Paktika        ,180,SAR RAWZA                                         
706077,"Big Mosque, Sultani",7,Paktika        ,180,SAR RAWZA                                         
706285,Sar rawza Clinic,7,Paktika        ,180,SAR RAWZA                                         
707088,"Abdul Manan House, Sagnah",7,Paktika        ,181,ZARGHOON SHAHER                                   
707106,"Haji khial Guestroom, Adeen",7,Paktika        ,181,ZARGHOON SHAHER                                   
707107,"Mosque, Haji Khial gul",7,Paktika        ,181,ZARGHOON SHAHER                                   
707108,"Shah Alam Guestroom, Haji khial gul",7,Paktika        ,181,ZARGHOON SHAHER                                   
708115,"Hasi village Mosque, Hasti",7,Paktika        ,,Jani Kheil (Paktika)                              
708116,"Malek Abdullah Guestroom, Hasti",7,Paktika        ,182,Jani Kheil (Paktika)                              
708121,Shah khil Abad School Center (Jani khil ),7,Paktika        ,182,Jani Kheil (Paktika)                              
709125,"Katoori Guestroom, Nemat Abad",7,Paktika        ,183,GOMAL                                             
709126,"Khan Gul Guestroom, Nemat Abad",7,Paktika        ,183,GOMAL                                             
709127,"Bazar Mosque, Shakeeng",7,Paktika        ,183,GOMAL                                             
709128,"Zareef khan guestroom, Shakeeng",7,Paktika        ,183,GOMAL                                             
709291,Shaken Primary School,7,Paktika        ,183,GOMAL                                             
709292,Madel Shaken school,7,Paktika        ,183,GOMAL                                             
709293,Khir Manzi village (Tent),7,Paktika        ,183,GOMAL                                             
710148,"Khan Moh Mosque, Sorobi",7,Paktika        ,184,Surubi (Paktika)                                  
710155,District center school,7,Paktika        ,184,Surubi (Paktika)                                  
710156,District center Clinic,7,Paktika        ,184,Surubi (Paktika)                                  
710158,"Ibrahim Guestroom, Abas Khil",7,Paktika        ,184,Surubi (Paktika)                                  
710159,"Mosuque, Nawi khil",7,Paktika        ,184,Surubi (Paktika)                                  
711161,"Balesh School, Balesh District center",7,Paktika        ,185,URGOON                                            
711162,"Barakat Girls' schoo, Balesh District center",7,Paktika        ,185,URGOON                                            
711163,"Orgoon old school, Qara khil village",7,Paktika        ,185,URGOON                                            
711164,"Qara khil Girls' school, Qara khil village",7,Paktika        ,185,URGOON                                            
711165,"Meera gul Mosque, Meera gul Village",7,Paktika        ,185,URGOON                                            
711167,Cheenah khwa guestroom. Ambroon village,7,Paktika        ,185,URGOON                                            
711168,"Ameeran Guestroom, Amboroon village",7,Paktika        ,185,URGOON                                            
711169,"Baba sahib shekhan school, Shekhia orgoon",7,Paktika        ,185,URGOON                                            
711170,"Mosque, Shekhia orgoon",7,Paktika        ,185,URGOON                                            
711173,"Ghoch School, Qala jani",7,Paktika        ,185,URGOON                                            
711174,"Haji Fazel Guestroom, Qala jani",7,Paktika        ,,URGOON                                            
711175,"Noorwali School, Noorullah village",7,Paktika        ,185,URGOON                                            
711179,"Pushti Mosque, Pushti village",7,Paktika        ,185,URGOON                                            
711297,Balish Girls primary school,7,Paktika        ,185,URGOON                                            
711298,Shaikhan Girls primary school,7,Paktika        ,185,URGOON                                            
712187,"School, Zerok",7,Paktika        ,186,ZIROK                                             
712191,"Bostan Clinic, Ster Village",7,Paktika        ,186,ZIROK                                             
712192,"Gulistan Clinic, Ster Village",7,Paktika        ,186,ZIROK                                             
714207,District center (Tent),7,Paktika        ,188,DELA                                              
714213,"Akbar khan shop, Kashahmand",7,Paktika        ,188,DELA                                              
715219,"Bazar Mosque, Wazah kowah",7,Paktika        ,189,WAZAKHWA                                          
715227,"Mosque, Eepser kot",7,Paktika        ,189,WAZAKHWA                                          
715300,District center primary school,7,Paktika        ,189,WAZAKHWA                                          
716231,"School, Toora District center",7,Paktika        ,190,TURWU                                             
716232,"Private shop, Toora District center",7,Paktika        ,190,TURWU                                             
717238,"Clinic, Woor",7,Paktika        ,191,WARMAMAI                                          
717239,"Haji Balool Guesthouse, Mami",7,Paktika        ,191,WARMAMAI                                          
717242,Police previous office Doweecheena,7,Paktika        ,191,WARMAMAI                                          
717243,"Mosque, Malahzay",7,Paktika        ,191,WARMAMAI                                          
717245,"Mosque, Haji Nawab khan",7,Paktika        ,191,WARMAMAI                                          
718247,"Maleshkai Madrasah, Malekshahi",7,Paktika        ,192,BARMAL                                            
718249,"Mosque, Nawi Adah District Center",7,Paktika        ,192,BARMAL                                            
718250,"Nawab Clinic, Nawi Adah District Center",7,Paktika        ,192,BARMAL                                            
718252,"Mollah Aqab khan Guestroom , Fakher khan",7,Paktika        ,192,BARMAL                                            
718254,"Clinic , Marghah",7,Paktika        ,192,BARMAL                                            
718255,Margha (Clinic),7,Paktika        ,192,BARMAL                                            
718260,"Jangir khan Guestroom, Shir awah",7,Paktika        ,192,BARMAL                                            
718261,"Secondary school, Peetogay",7,Paktika        ,192,BARMAL                                            
718263,"shop, Ahmad gati",7,Paktika        ,192,BARMAL                                            
718264,"Mafkheerullah Guestroom, Ahmad Gati",7,Paktika        ,192,BARMAL                                            
718265,Bader mosque ahmadzai,7,Paktika        ,192,BARMAL                                            
718303,Zangi Ada Village Mosque,7,Paktika        ,192,BARMAL                                            
718305,Ahamad Zai Bahad War Mosque,7,Paktika        ,192,BARMAL                                            
719267,"Mosque, Kamal village",7,Paktika        ,193,GAYAN                                             
719268,"Shahzar guestroom, Kamal village",7,Paktika        ,193,GAYAN                                             
719271,Distric center (Tent),7,Paktika        ,193,GAYAN                                             
719273,"Mosque, Sarawatah",7,Paktika        ,193,GAYAN                                             
719274,"Meerdel Guestroom, Sarawatah",7,Paktika        ,193,GAYAN                                             
719280,"Mullah Fazel Guestroom, Geeyan district center",7,Paktika        ,193,GAYAN                                             
801001,"Abdul Hai High School, Gardez City",8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801002,"Female School, Gardez City",8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801003,"Mohlan School, Mohlan",8,Paktia         ,,PROVINCIAL CENTER (GARDEIZ)                       
801004,"Terai School, Tera",8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801007,"Lahore House, Robaat",8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801009,"Zaawa Primary School, Zaawhoo",8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801010,"Dara High School, Dara-e-Mula Qudrat",8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801011,"Haji Mohammad Qaader House, Dawlatzai",8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801012,"Bala De School, Bala De",8,Paktia         ,,PROVINCIAL CENTER (GARDEIZ)                       
801201,Bano Zai Primary School,8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801202,Khawa zak School,8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
801204,Sarai School,8,Paktia         ,194,PROVINCIAL CENTER (GARDEIZ)                       
802020,"Sayed Karam District Mosque, District Center",8,Paktia         ,195,SAID KARAM                                        
802023,"Khandh Khel Mosque, Khandh Khel",8,Paktia         ,195,SAID KARAM                                        
802024,"Bhai Jan House, Khandh Khel",8,Paktia         ,195,SAID KARAM                                        
802029,"Samin Khel Religious School, Samin Khel",8,Paktia         ,195,SAID KARAM                                        
802031,"Karez Mosque, Karez",8,Paktia         ,195,SAID KARAM                                        
802032,"Wasil Jan House, Karez",8,Paktia         ,195,SAID KARAM                                        
802033,"Shekhano Mosque, Shekhan",8,Paktia         ,195,SAID KARAM                                        
802034,"Zaher Khan House, Shekhan",8,Paktia         ,195,SAID KARAM                                        
802047,"Andhwam Secondary School, Mirzaka Andhwam",8,Paktia         ,195,SAID KARAM                                        
802050,"Yargul Shop, Mirzaka Karkin",8,Paktia         ,195,SAID KARAM                                        
803078,"Habibullah High School, Zurmat",8,Paktia         ,196,ZURMAT                                            
803088,"Kolalgo High School, Kolalgo",8,Paktia         ,196,ZURMAT                                            
803094,"Sorkai School, Sorkai",8,Paktia         ,,ZURMAT                                            
803095,"Saleh Khel Shah Mohammad House, Sorkai",8,Paktia         ,,ZURMAT                                            
803096,"Allah Zo School, Sorkai",8,Paktia         ,,ZURMAT                                            
803105,"Fazel Rahman House, Arma Nek Naam",8,Paktia         ,196,ZURMAT                                            
804112,"Shwoak High School, Ibrahim Khel",8,Paktia         ,197,SHAWAK                                            
805115,"Tent, Waza",8,Paktia         ,198,WAZA ZADRAN                                       
805124,"Primary School, Ali Ahmad Khel",8,Paktia         ,198,WAZA ZADRAN                                       
805131,"Mosque, Garda Seri",8,Paktia         ,198,WAZA ZADRAN                                       
806142,"Shahzada Shop, Sikandar Khel",8,Paktia         ,199,LAJA AHMAD KHEIL                                  
806144,"District Building, Laja Mangal Laja Khola",8,Paktia         ,199,LAJA AHMAD KHEIL                                  
806145,"Aaram Village Mosque, Laja Mangal Aaram Village",8,Paktia         ,199,LAJA AHMAD KHEIL                                  
806151,"Mosque, Laja Mangal Khairani",8,Paktia         ,199,LAJA AHMAD KHEIL                                  
806152,"Toshank School, Laja Mangal Toshank",8,Paktia         ,199,LAJA AHMAD KHEIL                                  
808179,"Sopori Religious School, Sopori",8,Paktia         ,201,DAND PATAN                                        
808180,"Sopori Health Clinic, Sopori",8,Paktia         ,201,DAND PATAN                                        
808181,"Dara Drang Secondary School, Ghondi",8,Paktia         ,201,DAND PATAN                                        
808182,"Gulab Khan Shops, Mir Hassan Village",8,Paktia         ,201,DAND PATAN                                        
808189,"Mosque, Shpoli Khola",8,Paktia         ,201,DAND PATAN                                        
808210,Mato borgh mosque,8,Paktia         ,201,DAND PATAN                                        
809156,"Tsamkanai District Clinic, Shahr-e-Naw",8,Paktia         ,202,SAMKANAI                                          
809158,"Noor Mohammad House, Bagyaar",8,Paktia         ,202,SAMKANAI                                          
809159,"Sultan House, Bagyaar",8,Paktia         ,202,SAMKANAI                                          
809160,"Shops, Mangyaar",8,Paktia         ,202,SAMKANAI                                          
809162,"Mosque, Sulaiman Khel",8,Paktia         ,202,SAMKANAI                                          
809163,"Ali Shah Khan House, Sulaiman Khel",8,Paktia         ,202,SAMKANAI                                          
809165,"Eid Wazir House, Nargisi",8,Paktia         ,202,SAMKANAI                                          
809169,"Qader Khan House, Babo Khel",8,Paktia         ,202,SAMKANAI                                          
810054,"Miser Khel Mosque, Ali Khel",8,Paktia         ,203,JAJI                                              
810055,"Maari Khel School, Mari Khel",8,Paktia         ,203,JAJI                                              
810060,"Kotakai Mosque, Shishta Kotakai",8,Paktia         ,203,JAJI                                              
810065,"Mohammadullah School, Belot",8,Paktia         ,203,JAJI                                              
810067,"Mir Mohammad Shop, Khawazi Khel",8,Paktia         ,203,JAJI                                              
810070,"Faqir Baba School, Faqir Baba",8,Paktia         ,,JAJI                                              
810073,"Sabil House, Bayan Khel",8,Paktia         ,203,JAJI                                              
810074,"Ahmad Khel School, Ghonzai Ahmad Khel",8,Paktia         ,203,JAJI                                              
810076,"Shamsher House, Gul Ghundi",8,Paktia         ,203,JAJI                                              
810077,"Kot Kai Mosque, Kot Kai",8,Paktia         ,203,JAJI                                              
810212,Khair mina School,8,Paktia         ,203,JAJI                                              
810215,Ali Sangi Clinic,8,Paktia         ,203,JAJI                                              
810216,Mahrom Stiya School,8,Paktia         ,203,JAJI                                              
810217,Badala School,8,Paktia         ,203,JAJI                                              
811191,"Primary School, Salam Khel",8,Paktia         ,204,AHMAD ABAD                                        
811192,"Qader House, Salam Khel",8,Paktia         ,204,AHMAD ABAD                                        
811193,"Khwaja Ali Tomb, Esa Khel",8,Paktia         ,204,AHMAD ABAD                                        
811194,"Farooq House, Esa Khel",8,Paktia         ,204,AHMAD ABAD                                        
811195,"Machlagho High School, Nora Khel",8,Paktia         ,204,AHMAD ABAD                                        
811196,"Machlagho Clinic, Nora Khel",8,Paktia         ,204,AHMAD ABAD                                        
811197,"Mamozo Primary School, Mamozai",8,Paktia         ,,AHMAD ABAD                                        
811198,"Sherzak House, Akhund Khel",8,Paktia         ,204,AHMAD ABAD                                        
811199,"Gharak Secondary School, Gharak",8,Paktia         ,204,AHMAD ABAD                                        
811200,"Mia Omar Tomb, Gharak",8,Paktia         ,204,AHMAD ABAD                                        
901001,"north old village mosque, north old village",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901002,"Sher baz khan guest house, north old village",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901003,"Omar village madrasah, north omar village",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901004,"Muhammad wali shah guest house, north omar village",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901007,"Surki Jan mosque, north surki jan village",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901008,"Akbar jan guest house, north surki jan village",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901009,"Boda khan mosque, north mardikhail",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901010,"Old mosque, north mardikhail",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901014,"Zahir shah guest house, matoon mandeekhail",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901015,"Yaqoobi Ada mosque, matoon yaqoob mosque",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901016,"Saheed Muhammad Daud school, Matoon shaheed daud school",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901017,"central mosque, central mosque",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901018,"women affairs directorate, women affairs directorate",9,Khost          ,,PROVINCIAL CENTER (KHOST)                         
901019,"milateray hospital, milatery hospital",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901020,"directorate of disablese, directorate of disablese",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901021,"civil hospital TBC, civil hospital",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901022,"Ghazi babrak Zadran park, ghazi babrak zadran park",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901023,"Costoms house mosque, ADP",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901025,"Big village house of Karimullah, Matoon mangas",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901026,"Senetor mosque and guest house, matoon warda khail",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
901027,"Saifullah house and madrasah, matoon landai kalai",9,Khost          ,205,PROVINCIAL CENTER (KHOST)                         
