id,name,distId,provId,estimatedVoters,psTotal,psFemale,psMale,psKuchi
1422229,"Ziraki Mosque, Ziraki",1512,15,2589,5,2,3,0
1422235,"Salam Deh Mosque, Salam Deh",1512,15,2370,4,2,2,0
1422231,"Kalaar School, Kalaar",1512,15,2723,5,2,3,0
1422230,"Naqshdi School, Naqshdi",1512,15,1743,3,1,2,0
1412148,"School, Barlas",1513,15,1100,2,1,1,0
1412149,"School, Dara Kulati",1513,15,1300,3,1,2,0
1412142,"Kol School, Kol",1513,15,2600,5,2,3,0
1412145,"Sangi Khwa School, Sangi Khwa",1513,15,1200,2,1,1,0
1412143,"Baari Khaam School, Baari Khaam",1513,15,1400,3,1,2,0
1412144,"Chogani School, Chogani",1513,15,2760,5,2,3,0
1412147,"School, Malwan",1513,15,1550,3,1,2,0
1412139,"Wandyan School, Wandyan",1513,15,2700,5,2,3,0
1412137,"Khordakan High School, Markaz-e-Shahr-e-Bozorg",1513,15,3400,6,3,3,0
1412146,"Aab-e-Zamch School, Aab Ganda",1513,15,2300,4,2,2,0
1412140,"Dasht-e-Freng School, Dasht-e-Freng",1513,15,950,2,1,1,0
1412141,"Shaikhan School, Shaikhan",1513,15,1600,3,1,2,0
1412138,"Kora Mabain School, Kora Mabain",1513,15,1200,2,1,1,0
1421228,"School, Sar Nazem",1514,15,1300,3,,,3
1421226,"Qala-e-Mirza Shah School, Qala Mirza Shah",1514,15,1400,3,1,2,0
1421223,"Sumdara School, Sumdara",1514,15,1200,2,1,1,0
1421224,"Tagabak School, Tagabak",1514,15,2100,4,2,2,0
1421222,"Khanoqa Mosque, Khanoqa",1514,15,1200,2,1,1,0
1421227,"Khenj Mosque, Khenj",1514,15,1500,3,1,2,0
1421225,"Pali Zariwan School, Pali Zariwan",1514,15,1550,3,1,2,0
1403051,"Qochi School, Qochi",1515,15,1800,3,1,2,0
1403046,Wakhyan Barlaas School,1515,15,2700,5,2,3,0
1403049,"Atin Jaloo School, Atin Jaloo",1515,15,1900,4,2,2,0
1403042,Qara Qozi Clinic,1515,15,2500,5,2,3,0
1403060,"School, Aab Bareek",1515,15,2300,4,2,2,0
1403054,"Gazaan School, Gazaan",1515,15,800,2,1,1,0
1403050,"Qara Kamar School, Qara Kamar",1515,15,2300,4,2,2,0
1403040,"Boyeena Qara School, Boyeena Qara",1515,15,2500,5,2,3,0
1403045,Yar Nasha School,1515,15,2800,5,2,3,0
1403053,Chakidal Mosque,1515,15,1200,2,1,1,0
1403038,Kheradmand Shaheed School,1515,15,3600,6,3,3,0
1403056,"Shahr-e-Wahdat Clinic, Shahr-e-Wahdat",1515,15,3000,5,2,3,0
1403057,Naswan Shamr,1515,15,1500,3,1,2,0
1403044,"Deh Dehi Female School, Deh Dehi",1515,15,2900,5,2,3,0
1403039,Shamar Female School,1515,15,2000,4,2,2,0
1403055,"Baagh Mubarak School, Baagh Mubarak",1515,15,2000,4,2,2,0
