"Province","District ID","Polling Center Name and Location","PC Code","Estimated Voters","Total PS","Male","Female","Kuchi"
"Kandahar",3001,"School, Haji Arab",2801015,6000,10,5,5,
"Kandahar",3001,"Mollah Abdul Rab Aakhondzadah Mosque, PD 3",2801049,3600,6,6,,
"Kandahar",3001,"Da Rambasi school, Rambasi",2801065,3000,5,4,1,
"Kandahar",3001,"Malalai clinic Loyabialah, PD 5",2801044,5400,9,0,9,
"Kandahar",3001,"Dand district center, Deh Baagh",2801001,4200,7,4,3,
"Kandahar",3001,"Mashreqi High school, PD 3",2801046,6000,10,10,0,
"Kandahar",3001,"Orphans school , Kokran",2801061,3600,6,4,2,
"Kandahar",3001,"Sofi Sahin girls' school, PD 6",2801034,6000,10,0,10,
"Kandahar",3001,"Faazel Kandahari school, PD 6",2801036,6000,11,5,6,
"Kandahar",3001,"School, Karz",2801013,9600,16,8,8,
"Kandahar",3002,"Haji Akhtar Mohammad House, Nawai deh",2802073,1200,2,0,2,
"Kandahar",3002,"Close to farm tarang school, Farm tarang",2802084,3300,6,3,3,
"Kandahar",3002,"Haji Saifullah Pump, Arghestan burj",2802071,900,2,0,2,
"Kandahar",3002,"Airport area",2802087,1800,4,2,2,
"Kandahar",3002,"Haji Saifullah Pump, Arghestan burj",2802070,700,2,2,0,
"Kandahar",3002,"Haji noor house, Najwi",2802072,1900,4,2,2,
"Kandahar",3002,"Shorandaam center, Shorandaam",2802085,2700,5,3,2,
"Kandahar",3002,"TBC, Haji Aziz",2802086,2700,5,3,2,
"Kandahar",3002,"Mohammad Ashraf house, Maanjah",2802068,1500,3,0,3,
"Kandahar",3002,"School, Shorandaam",2802082,1400,3,3,0,
"Kandahar",3002,"Hayatullah house, Momand qala",2802077,900,2,0,2,
"Kandahar",3002,"School, Momand qala",2802076,900,2,2,0,
"Kandahar",3002,"school, Khosh aab",2802080,2600,5,3,2,
"Kandahar",3002,"Kareem shah khan guesthouse, Shor andaam ",2802081,1000,2,0,2,
"Kandahar",3002,"Mohammad Rasool house, Aakhumnd sahib",2802066,1200,2,0,2,
"Kandahar",3002,"School/ Clinic, Mand hasaar",2802079,3400,6,3,3,
"Kandahar",3002,"former school, Madzee",2802075,900,2,2,0,
"Kandahar",3002,"School, Nasajee",2802078,3700,7,3,4,
"Kandahar",3002,"School, Aazam qala",2802083,3400,6,3,3,
"Kandahar",3002,"Nawi school, Aakhond sahib",2802067,300,1,1,0,
"Kandahar",3002,"Mohammad Ashraf house, Maanjah",2802069,700,2,2,0,
"Kandahar",3002,"School, Naqeleen",2802088,1800,3,1,2,
"Kandahar",3002,"Sayed Mohammad House, Nawai deh",2802074,700,2,2,0,
"Kandahar",3003,"Fazel Karam mosque, Shahtoot",2803095,1200,2,2,0,
"Kandahar",3003,"Sher Agha house, Qoondelaan",2803093,1200,2,2,0,
"Kandahar",3003,"Mosque, Kajoor",2803097,1200,2,2,0,
"Kandahar",3003,"Clinic, Khairtoot",2803096,1200,2,2,0,
"Kandahar",3003,"Safalla house, Da Asekzo soozanee",2803091,1200,2,2,0,
"Kandahar",3003,"Clinic, Wayan",2803089,4824,9,4,5,
"Kandahar",3003,"School, Zartaalah",2803098,2400,4,2,2,
"Kandahar",3003,"Haji Fayab house, Baaghtoo",2803090,1200,2,2,0,
"Kandahar",3003,"Malek Salam house, Boorgi",2803092,3600,6,3,3,
"Kandahar",3003,"School, Sayed Haleem ",2803094,3600,6,3,3,
"Kandahar",3004,"Sultan Mahmood Ghaznawi school, Meeraab khoran",2804111,1700,3,2,1,
"Kandahar",3004,"School, Mohammad Ayoub Qalacha",2804109,1500,3,2,1,
"Kandahar",3004,"School, Monaarah",2804107,1500,3,2,1,
"Kandahar",3004,"Ghazi Mohammad Akbar khan school, Baabur",2804099,2100,4,2,2,
"Kandahar",3004,"Shah Ashraf school, Tabeen",2804106,1500,3,2,1,
"Kandahar",3004,"close to Kandahar street, Baagh pul",2804113,2400,8,2,2,4
"Kandahar",3004,"Madrasah, Khana gerdaab ",2804114,900,2,1,1,
"Kandahar",3004,"Shaheed Faiz Mohammad School, Chaar gholbah",2804104,1500,3,2,1,
"Kandahar",3004,"Keshtah charqebla Mosque",2804115,1500,6,2,1,3
"Kandahar",3004,"Mawlawi Abdul wasei school, Gul qalachah",2804112,2400,4,2,2,
"Kandahar",3004,"Khoshal khan school, Naagahaan",2804108,1500,3,2,1,
"Kandahar",3004,"School, Shaween Olya",2804102,1100,2,2,0,
"Kandahar",3004,"School, Khoaja malek",2804101,1500,3,2,1,
"Kandahar",3004,"Jalawar school, Doorahi",2804103,1100,2,2,0,
"Kandahar",3004,"District center, Baba wali sahib",2804100,1600,3,0,3,
"Kandahar",3004,"Water supply premise on Langar Avenue",2804110,2150,4,4,0,
"Kandahar",3004,"School, Kohak",2804105,1500,3,2,1,
"Kandahar",3005,"school, Tambeel",2805117,1700,3,1,2,
"Kandahar",3005,"Clinic, Zal Aabad",2805124,2122,4,1,3,
"Kandahar",3005,"Haji Mohammmad Ayoub khan  Guesthouse, Dookhana",2805126,600,1,1,,
"Kandahar",3005,"Manaan khan house, Chenar",2805120,1050,2,1,1,
"Kandahar",3005,"Rahmatullah house, Laalak",2805116,1700,3,1,2,
"Kandahar",3005,"Malek Mohammad Shah house, Laam",2805119,550,1,1,0,
"Kandahar",3005,"School, Haji Gul",2805122,1700,3,1,2,
"Kandahar",3005,"School, Naser",2805118,550,1,1,0,
"Kandahar",3005,"Malek Abdul Khaleq house, Baghkah",2805125,1000,2,1,1,
"Kandahar",3005,"Haji Qayoum guesthouse, Arooq shah khan",2805121,1050,2,1,1,
"Kandahar",3005,"District Administrative premise, Shah Aagha",2805123,2100,4,2,2,
"Kandahar",3006,"Clinic, Shah Karez",2806127,900,2,1,1,
"Kandahar",3006,"Baran School, Shah Karez",2806128,1500,3,2,1,
"Kandahar",3006,"Mosque, Washtan",2806129,900,2,2,,
"Kandahar",3006,"Mosque, Pir Khadem",2806130,900,2,2,,
"Kandahar",3006,"Juma Khan House, Esshaqzai Village",2806131,700,2,2,,
"Kandahar",3007,"School, Muslimabad",2807136,2000,4,3,1,
"Kandahar",3007,"Mosque, Qala Shamir",2807132,1400,3,2,1,
"Kandahar",3007,"Clinic, Band-e-Temor",2807135,1400,3,3,0,
"Kandahar",3007,"Mullah Ibrahim School, Azim Khan Karez",2807133,1400,3,3,0,
"Kandahar",3007,"Qala Khan House, Cheshma Mohammad Khan",2807140,700,2,0,2,
"Kandahar",3007,"Haji Masoom Khan House, Do Aab",2807139,1900,4,4,0,
"Kandahar",3007,"Ghazi Mohammad Ayoub Khan High School, Kashak Nakhod",2807142,2800,5,3,2,
"Kandahar",3007,"District Center, Kashak Nakhod",2807145,700,2,0,2,
"Kandahar",3007,"Sardar Asad House, Mirab Khor",2807144,1400,3,2,1,
"Kandahar",3007,"Mohammad Yousuf House, Safozai Anjaran",2807138,800,2,2,0,
"Kandahar",3007,"Bawardhi sra, Baloch Haji Amanullah Village",2807148,900,2,2,,
"Kandahar",3007,"Balagh Mosque, Garmabak",2807134,900,2,1,1,
"Kandahar",3007,"Abdul Karim House, Sufi Karim Guest House",2807141,900,2,2,0,
"Kandahar",3007,"Shahidano School, Maiwand Channa",2807137,800,2,2,0,
"Kandahar",3007,"District Center, Pirzada Village",2807146,1400,3,3,0,
"Kandahar",3007,"Ahmad Shah Pump",2807143,1400,3,2,1,
"Kandahar",3007,"Malik Attaullah Guest House or House, Shahi Karez",2807147,1300,3,3,,
"Kandahar",3008,"School, Talkan",2809189,1800,3,2,1,
"Kandahar",3008,"Haji Abidullah Khan School, Safidrawan",2809187,2400,4,3,1,
"Kandahar",3008,"Shamsuddin Kakar School, Panjwayee",2809180,1800,3,3,0,
"Kandahar",3008,"Haji Noor Mohammad Camp, Moshan",2809182,1800,3,3,0,
"Kandahar",3008,"Mullah Atta Mohammad Area, Talkan",2809191,4800,17,6,2,9
"Kandahar",3008,"School, Chel Ghor",2809186,1800,3,3,0,
"Kandahar",3008,"Mullah Hussain High School, Talkan",2809173,3000,5,4,1,
"Kandahar",3008,"Karez Village Mosque, Salihan",2809194,1800,3,2,1,
"Kandahar",3008,"Sher Ali Area",2809192,3000,11,3,2,6
"Kandahar",3008,"School, Salawat",2809179,1800,3,3,0,
"Kandahar",3008,"Sultan Mohammad Khan School, Zangi Abad",2809183,1800,3,3,0,
"Kandahar",3008,"Mullah Abdur Rahman Darbar, Damrasi",2809195,1800,3,2,1,
"Kandahar",3008,"Sulaiman Mako School, Zangi Abad",2809184,2400,4,3,1,
"Kandahar",3008,"School, Nakhoni",2809188,1800,3,3,0,
"Kandahar",3008,"Haji Akbar Camp, Moshan",2809177,2400,4,3,1,
"Kandahar",3008,"Camp, Talkan",2809175,1800,3,2,1,
"Kandahar",3008,"Girls School, TBC",2809185,1800,3,0,3,
"Kandahar",3008,"School, Regwa",2809174,1998,4,4,0,
"Kandahar",3008,"Camp, Mar Ghar",2809178,2400,4,3,1,
"Kandahar",3008,"Mohammad Jan Camp, Talkan",2809181,2400,4,3,1,
"Kandahar",3008,"Sher Ali Camp, Moshan",2809176,1800,3,2,1,
"Kandahar",3008,"Bazar Religious School, Moshan",2809190,1200,2,2,0,
"Kandahar",3009,"School, Kami",2810197,5400,9,4,5,
"Kandahar",3009,"School, Shir Shah",2810196,5400,9,4,5,
"Kandahar",3009,"District Center, Reig Area",2810198,4826,9,4,5,
"Kandahar",3010,"Wali Mohammad Khan House, Torzai",2811199,4800,8,3,5,
"Kandahar",3010,"Sayed Bosa Village Centeral Mosque",2811200,4704,8,3,5,
"Kandahar",3010,"District Center, Abuzai",2811201,6000,10,5,5,
"Kandahar",3010,"Kamsazi, Kamsazi Village",2811202,4800,8,3,5,
"Kandahar",3010,"Karez Village, Haji Rozi Khan House",2811269,4200,7,3,4,
"Kandahar",3011,"Haji Wali Shah Village, Sarhadi Village",2812218,6000,10,8,2,
"Kandahar",3011,"Haji Razzaq Guest House, Haji Razzaq Village",2812203,6000,10,6,4,
"Kandahar",3011,"Qazi Religious School, Espeen Boldak",2812212,5400,9,4,5,
"Kandahar",3011,"Doctor Mohammad Dawood House, Nawi Village",2812205,6000,10,8,2,
"Kandahar",3011,"Haji Talib Aka House, Esshaqzo Village",2812241,3600,6,4,2,
"Kandahar",3011,"Mullah House, Sulaimanzai",2812230,1800,3,0,3,
"Kandahar",3011,"Camp School, Tajo Khan Village",2812238,6000,20,6,4,10
"Kandahar",3011,"Gaba Neka School, Khair abad",2812221,6000,10,6,4,
"Kandahar",3011,"Margha, Zekria",2812226,6000,10,8,2,
"Kandahar",3011,"Haji Ahmad Shah Market, Wesh",2812208,6000,10,10,0,
"Kandahar",3011,"Ghazi Abdullah Khan School, Espeen Boldak",2812224,6000,10,7,3,
"Kandahar",3011,"Near the Road, Tangi",2812240,6000,20,6,4,10
"Kandahar",3011,"Clinic, Madad Khan Village",2812233,2400,4,4,0,
"Kandahar",3011,"School, Sulaimanzai",2812229,2400,4,4,0,
"Kandahar",3011,"Religious School, Miranzo Village",2812228,6000,10,7,3,
"Kandahar",3011,"Farmanullah House, Nawi Village",2812217,5400,9,5,4,
"Kandahar",3011,"Pir Mohammad House, Mirano Village",2812237,6000,20,6,4,10
"Kandahar",3011,"UNHCR Office, Espeen Boldak",2812211,4800,8,4,4,
"Kandahar",3011,"School, Abdullah Zo Village",2812244,2400,4,1,3,
"Kandahar",3011,"Bashir Aka village School, Sulaimanzai",2812243,3094,6,4,2,
"Kandahar",3011,"School and House other side of road, Hassan Zai",2812234,3600,6,3,3,
"Kandahar",3011,"Maliad Alizai, Haji Afzal Village",2812213,4800,8,4,4,
"Kandahar",3011,"Ahmad Shah Rooms, Wesh",2812215,4800,8,8,0,
"Kandahar",3011,"School, Haji Muhmand Village",2812236,6000,10,6,4,
"Kandahar",3011,"Bashir Khan House, Karez Shamizi ",2812242,3600,6,4,2,
"Kandahar",3011,"Ali School, Wesh",2812219,6000,10,8,2,
"Kandahar",3011,"Abdul Samad Khan School, Rubat",2812210,5400,9,5,4,
"Kandahar",3011,"Yaqoob Market, Wesh",2812206,6000,10,10,0,
"Kandahar",3011,"Madad Khan School, Madad Khan Village",2812232,2400,4,0,4,
"Kandahar",3011,"Shaheed Abdullah Jan School, Rubat",2812220,4200,7,4,3,
"Kandahar",3011,"Telecommunication Center, Awami Camp",2812204,5400,9,5,4,
"Kandahar",3011,"Religious School, Bambol",2812209,4800,8,5,3,
"Kandahar",3011,"District Center, Shaga",2812231,4200,7,4,3,
"Kandahar",3011,"Bagul Building, Nawi Village",2812222,4800,8,5,3,
"Kandahar",3011,"Tent, Amir Khan Village",2812239,6000,20,6,4,10
"Kandahar",3011,"Haji Mohammad Ayoub School, Rubat",2812223,6000,10,8,2,
"Kandahar",3011,"Akhtarzai Loy Village, Loy Karez",2812225,4800,8,5,3,
"Kandahar",3011,"Haji Nehmat Pump, Espeen Boldak",2812214,5400,9,5,4,
"Kandahar",3011,"Haji Kamaluddin House, Bilal Abad",2812227,5400,9,5,4,
"Kandahar",3011,"Haji Mohammad Khan School, Haji Mohammad Khan Village",2812235,4200,7,4,3,
"Kandahar",3011,"Clinic, Loy Karez",2812207,6000,10,8,2,
"Kandahar",3011,"Faizo House, Espeen Boldak",2812216,3000,5,5,0,
"Kandahar",3012,"Clinic, Karam Kheil",2813248,4200,7,4,3,
"Kandahar",3012,"Guest House, Narghal",2813250,3497,6,4,2,
"Kandahar",3012,"School, Shena Khata",2813249,3000,5,3,2,
"Kandahar",3012,"Taisan Village School, Bala Zhara",2813253,3000,5,4,1,
"Kandahar",3012,"Kakarano Manda Dawan Check Point",2813252,3600,6,4,2,
"Kandahar",3012,"Mohammad Neka School, Khogiani",2813246,4200,7,4,3,
"Kandahar",3012,"School, Bakulzai Village",2813245,3000,5,3,2,
"Kandahar",3012,"Mosque, Espeena Gara",2813247,1800,3,2,1,
"Kandahar",3012,"School, Amin Qala",2813251,3000,5,3,2,
"Kandahar",3013,"Haji Manan House, Salisoon",2814255,6000,10,4,6,
"Kandahar",3013,"Chodi, Village Mosque",2814270,4800,8,4,4,
"Kandahar",3013,"Aobto School, Aobto Village",2814257,4335,8,4,4,
"Kandahar",3013,"Khogiani, Village Mosque",2814271,5400,9,4,5,
"Kandahar",3013,"District Center",2814254,6000,10,6,4,
"Kandahar",3013,"TBC, TBC Sartana",2814256,4800,8,4,4,
"Kandahar",3013,"Mosque, 3 Ahla Jirga",2814258,5400,9,4,5,
"Kandahar",3014,"Mosque, Ghalinag",2815260,1200,2,2,0,
"Kandahar",3014,"Mosque, Esshaqzo Loy Village",2815262,889,2,2,0,
"Kandahar",3014,"District Center, Chalwar",2815261,1800,3,2,1,
"Kandahar",3014,"Haji Abdul Halim Mosque, Zamato Village",2815259,1200,2,1,1,
"Kandahar",3015,"Rashid Khan House, Barkundi",2816266,1800,3,3,0,
"Kandahar",3015,"District Center, Niazo Kheil",2816263,3600,6,4,2,
"Kandahar",3015,"Wahab Kheil School, Kanda Village",2816268,1069,2,2,0,
"Kandahar",3015,"Haji Mirza Jamal House, Gor Dang",2816267,1200,2,0,2,
"Kandahar",3015,"Haji Agha Lala House, Chopani",2816264,1200,2,2,0,
"Kandahar",3015,"Haji Nehmatullah House, Nawi Kariz",2816265,1200,2,2,0,
"Kandahar",3016,"District Administration Building, Zhari",2808151,2700,5,0,5,
"Kandahar",3016,"School, Ashiqa",2808150,2100,4,2,2,
"Kandahar",3016,"Nadi School, Sanghsar",2808166,2100,4,2,2,
"Kandahar",3016,"Fifth Camp, Zhari Dasht",2808156,1700,3,1,2,
"Kandahar",3016,"Assad Souri School, Pashmol",2808164,2200,4,2,2,
"Kandahar",3016,"Mohammad Shah Guest House, Lako Kheil",2808167,2100,4,2,2,
"Kandahar",3016,"Old Clinic, Hawz-e-Madad",2808163,3300,6,4,2,
"Kandahar",3016,"6th Camp, Zhari Dasht",2808155,2100,4,2,2,
"Kandahar",3016,"District Administration Building, Zhari",2808152,1500,3,3,0,
"Kandahar",3016,"Clinic or School, Pashmol",2808172,2100,4,2,2,
"Kandahar",3016,"District Administration Building,District Center",2808159,2700,5,3,2,
"Kandahar",3016,"Training Center Area, Mar Ghar",2808193,3600,12,4,2,6
"Kandahar",3016,"Camp School, Kochi Camp",2808171,2218,4,4,0,
"Kandahar",3016,"4th Camp, Zhari Dasht",2808157,3700,7,3,4,
"Kandahar",3016,"Near Police HQ, Kochi Camp",2808169,2300,8,4,0,4
"Kandahar",3016,"Popal Neka School, Qalaq",2808165,2100,4,2,2,
"Kandahar",3016,"Camp School, Kochi Camp",2808170,2900,5,0,5,
"Kandahar",3016,"Yawlasom Camp, Zheri Dasht",2808153,2700,5,3,2,
"Kandahar",3016,"School, Nalgham",2808162,2100,4,2,2,
"Kandahar",3016,"2nd Camp, Zhari Dasht",2808158,2100,4,2,2,
"Kandahar",3016,"Pir Mohammad Khan School, Senzeri",2808161,3000,5,3,2,
"Kandahar",3016,"Amanullah School, Sablaghi",2808160,900,2,2,0,
"Kandahar",3016,"Near Police HQ, Kochi Camp",2808168,2300,8,0,4,4
"Kandahar",3016,"8th Camp, Zhari Dasht",2808154,2700,5,3,2,
"Kandahar",3016,"Awal Camp, Zheri Dasht",2808149,2100,4,2,2,
"Badghis",3101,"Khan Aqa village, Khan aqa",2301019,1200,2,1,1,
"Badghis",3101,"Khum Abasi School, khum Abasi",2301004,1080,2,1,1,
"Badghis",3101,"Chakab clinic, chakab",2301018,1440,3,2,1,
"Badghis",3101,"Aalam chob bazar, Aalam chob",2301017,960,2,1,1,
"Badghis",3101,"Laman school, Laman",2301016,2160,4,2,2,
"Badghis",3101,"Malmanjee Mosque, Malmanjee",2301012,1200,2,1,1,
"Badghis",3101,"Baghak school, Bahghak",2301009,960,2,1,1,
"Badghis",3101,"Chushma dozdak School, Choshmah dozdak",2301005,1080,2,1,1,
"Badghis",3101,"Khareesan School,",2301007,1440,3,2,1,
"Badghis",3101,"Qarqeetoo school, Qarqeetoo",2301006,1320,3,2,1,
"Badghis",3101,"Ferestan school",2301003,1320,3,2,1,
"Badghis",3101,"Kandalan school, kandalan",2301010,1440,3,2,1,
"Badghis",3101,"Nadami school, Nadami",2301015,1080,2,1,1,
"Badghis",3101,"Chushma Senjid Bazar, Chushma senjid",2301011,2280,4,2,2,
"Badghis",3101,"Takab Esmaeel School, Takab esmaeel",2301013,1080,2,1,1,
"Badghis",3101,"Girls' school",2301002,5000,9,0,9,
"Badghis",3101,"Meer Meerak village",2301014,1680,3,2,1,
"Badghis",3101,"Hanzala School Qala e Naw, Hanzala",2301001,8000,15,15,0,
"Badghis",3101,"Nachk village,",2301008,1080,2,1,1,
"Badghis",3102,"Dahane Quli Ozbak",2303051,960,2,,,2
"Badghis",3102,"Aaghak school",2303039,1320,3,2,1,
"Badghis",3102,"Gandah Aab school, Gandah Aab",2303043,2640,5,3,2,
"Badghis",3102,"Taraki mosque",2303031,1320,3,2,1,
"Badghis",3102,"Dara kok chail school",2303175,2000,4,2,2,
"Badghis",3102,"Sayed Azeem mosque,",2303030,1200,2,1,1,
"Badghis",3102,"chai sangi center, charsangi",2303033,2040,4,2,2,
"Badghis",3102,"Lodeen Mohammad Zai",2303053,840,3,,,3
"Badghis",3102,"Dehistan village, Dehistan",2303044,1320,3,2,1,
"Badghis",3102,"Kochah zard Elementary school",2303040,2520,5,3,2,
"Badghis",3102,"Mobarak shah Elementary school, Mobarakshah",2303037,1680,3,2,1,
"Badghis",3102,"Padeh Dehzangi Bazar, Padeh Deh zangi",2303047,1920,4,2,2,
"Badghis",3102,"Tarshekh village",2303034,1680,3,2,1,
"Badghis",3102,"Tashbolaq High school, tashbolaq",2303042,1080,2,1,1,
"Badghis",3102,"Nar Aab elementary school",2303032,1440,3,2,1,
"Badghis",3102,"Aab bareek school,",2303049,2400,4,2,2,
"Badghis",3102,"Gulkhana village school",2303041,1500,3,2,1,
"Badghis",3102,"Kokjayel School,",2303048,2500,5,3,2,
"Badghis",3102,"Aabkamari school",2303036,2800,5,3,2,
"Badghis",3102,"Dahane jelaugeeri",2303050,1340,3,,,3
"Badghis",3102,"Sea shori Mohammad Zai",2303052,2400,6,,,6
"Badghis",3102,"Mohammad zai village",2303029,2400,4,2,2,
"Badghis",3102,"Jafari high school",2303028,3240,6,4,2,
"Badghis",3102,"Sair zarak Village School",2303176,1000,2,1,1,
"Badghis",3102,"Sang kharas village, Sang kharas",2303038,960,2,1,1,
"Badghis",3102,"Bazar e seena e ordo, Seena ordo",2303045,2400,4,2,2,
"Badghis",3102,"Padeh laghari school, Padeh laghari",2303046,2880,5,3,2,
"Badghis",3102,"Heechkah high school",2303035,1200,2,1,1,
"Badghis",3103,"Boya ha village",2304059,1400,3,2,1,
"Badghis",3103,"Arbab Mohammad Village",2304064,960,2,1,1,
"Badghis",3103,"Dara boom district buidling, Dara boom",2304084,2300,4,3,1,
"Badghis",3103,"Gunbad village",2304075,1440,3,2,1,
"Badghis",3103,"Nakhjeerstan",2304087,720,4,,,4
"Badghis",3103,"Deh Aabi village",2304065,960,2,1,1,
"Badghis",3103,"Deh berenj school",2304057,3240,6,3,3,
"Badghis",3103,"Dahan e khushk e khair khana",2304088,2040,4,,,4
"Badghis",3103,"Qades Khordak school",2304063,2160,4,2,2,
"Badghis",3103,"Gunbad shekh Ghiasuddin village",2304076,840,2,1,1,
"Badghis",3103,"Qarcha ghi clinic",2304067,1560,3,1,2,
"Badghis",3103,"Aab bakhsh school",2304056,1080,2,1,1,
"Badghis",3103,"Arbab sarwar school",2304055,1080,2,1,1,
"Badghis",3103,"Shorab bala village",2304072,1200,2,1,1,
"Badghis",3103,"Takak School",2304069,1320,3,2,1,
"Badghis",3103,"Khair khana village",2304082,1680,3,2,1,
"Badghis",3103,"Nakhjeerestan village",2304074,840,2,1,1,
"Badghis",3103,"Boya kadank School",2304060,1440,3,2,1,
"Badghis",3103,"Langar school",2304070,2520,5,3,2,
"Badghis",3103,"Lakah surkh mosque",2304085,1200,2,1,1,
"Badghis",3103,"Molayan village",2304066,1320,3,2,1,
"Badghis",3103,"ziarat village",2304062,960,2,1,1,
"Badghis",3103,"Bob dosti village",2304068,1680,3,1,2,
"Badghis",3103,"Nawa mollah gadah mosque",2304080,840,2,1,1,
"Badghis",3103,"Nayek village",2304077,1080,2,1,1,
"Badghis",3103,"Jar dasht mosque",2304178,700,2,1,1,
"Badghis",3103,"Joleeq school",2304058,1920,4,2,2,
"Badghis",3103,"Meer ghas school",2304073,2600,4,2,2,
"Badghis",3103,"Bargul village",2304079,2040,4,2,2,
"Badghis",3103,"Peewar village mosque",2304083,1560,3,2,1,
"Badghis",3103,"Qooli zardak",2304086,1680,4,,,4
"Badghis",3103,"Jamiat school",2304054,2400,4,2,2,
"Badghis",3103,"Burj village",2304078,1020,2,1,1,
"Badghis",3103,"Dara tabar afghan mosque",2304177,640,2,1,1,
"Badghis",3103,"Khoaja ha village",2304061,840,2,1,1,
"Badghis",3103,"Karez school",2304071,2280,4,2,2,
"Badghis",3103,"Gulcheen Clinic",2304081,2400,4,2,2,
"Badghis",3104,"Peeto village mosque",2305122,1080,2,1,1,
"Badghis",3104,"Aab khor school",2305094,720,2,1,1,
"Badghis",3104,"Reegi village mosque",2305091,840,2,1,1,
"Badghis",3104,"chamanbed village",2305119,1200,2,1,1,
"Badghis",3104,"Yakum rawak village",2305115,1440,3,2,1,
"Badghis",3104,"Gashak mosque",2305092,720,2,1,1,
"Badghis",3104,"Panj buz village",2305100,960,2,1,1,
"Badghis",3104,"Robat mosque",2305112,1560,3,1,2,
"Badghis",3104,"Orgo village mosque",2305108,1320,3,2,1,
"Badghis",3104,"Shor Aabak mosque",2305114,1080,2,1,1,
"Badghis",3104,"Robatak mosque",2305113,1200,2,1,1,
"Badghis",3104,"Jeeghani school",2305095,840,2,1,1,
"Badghis",3104,"Somba kaich mosque",2305180,700,2,1,1,
"Badghis",3104,"Sebak village",2305121,840,2,1,1,
"Badghis",3104,"Dahane do Aabi,",2305111,2040,4,2,2,
"Badghis",3104,"Chartaq School",2305089,1920,4,2,2,
"Badghis",3104,"Kadian village",2305103,1320,3,2,1,
"Badghis",3104,"Kharmeen School",2305096,1560,3,2,1,
"Badghis",3104,"chushmah bed mosque",2305104,1200,2,1,1,
"Badghis",3104,"Takhte zard village mosque",2305109,1560,3,2,1,
"Badghis",3104,"Qaz village",2305106,960,2,1,1,
"Badghis",3104,"Kazak village mosque",2305101,2040,4,2,2,
"Badghis",3104,"Meel naw mosque",2305093,840,2,1,1,
"Badghis",3104,"Deh rayees village mosque, deh raees",2305099,960,2,1,1,
"Badghis",3104,"Gho kalan village, gho kalan",2305110,1320,3,2,1,
"Badghis",3104,"Morghzar mosque",2305097,960,2,1,1,
"Badghis",3104,"Dahane kocha district premise, Dahane kocha",2305098,840,2,1,1,
"Badghis",3104,"Tagab alam district premise",2305123,1800,3,2,1,
"Badghis",3104,"Sartawah mosque",2305107,2160,4,2,2,
"Badghis",3104,"Dahan khursi village",2305120,1320,3,2,1,
"Badghis",3104,"Dahan daramullah yar mosque",2305179,650,2,1,1,
"Badghis",3104,"Guzestan village mosque",2305090,960,2,1,1,
"Badghis",3104,"Garzawani village mosque",2305117,1200,2,1,1,
"Badghis",3104,"Koja lalbai village",2305116,1560,3,2,1,
"Badghis",3104,"Chushmah char village",2305105,1080,2,1,1,
"Badghis",3104,"Tagab beest village",2305102,1080,2,1,1,
"Badghis",3104,"Khoaja sarkhil village mosque",2305118,2040,4,2,2,
"Badghis",3105,"La Sadullah mosque",2306183,640,2,1,1,
"Badghis",3105,"Harzang mosque",2306182,680,2,1,1,
"Badghis",3105,"Kabul Zai, Kabul Zai",2306144,1560,4,,,4
"Badghis",3105,"Naghara Khan Village, Naghara Khan",2306142,2400,4,2,2,
"Badghis",3105,"Shadi kom Achekzai mosque",2306181,650,2,1,1,
"Badghis",3105,"Khatun Village School, Khatun",2306131,1900,4,2,2,
"Badghis",3105,"Kariz Dewana village Mosque, Kariz Dewana",2306130,960,2,1,1,
"Badghis",3105,"Shar Shar village, Shar Shar",2306141,1800,3,2,1,
"Badghis",3105,"Fatah village Mosque, Fatah Khan",2306137,1560,3,2,1,
"Badghis",3105,"Abgarmak,Abgarmak",2306143,1680,4,,,4
"Badghis",3105,"Teiz Nawa Mosque, Teiz Nawa",2306127,1680,3,2,1,
