data_id,provId,province,distId,district,location,latitude,longitude,fatalities
4626885,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,4
4627129,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,5
4627439,15,Kunar,1507,Dara i Pech,Manogi,34.9844,70.9051,6
4627615,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,9
4627562,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4627599,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,10
4627446,15,Kunar,1503,Wata Pur,Hazar Bagh,35.0178,71.0696,3
4627902,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,6
4628192,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,1
4628681,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,9
4628561,15,Kunar,1503,Wata Pur,Qoru,34.9754,71.0896,5
4628564,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,3
4629478,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,2
4629685,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4630187,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4630189,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,11
4630416,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,2
4630418,15,Kunar,1502,Marawara,Marawara,34.8914,71.1697,5
4630698,15,Kunar,1507,Dara i Pech,Manogi,34.9844,70.9051,16
4631429,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4631674,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,10
4631972,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,2
4632330,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,5
4632571,15,Kunar,1514,Nurgal,Nurgal,34.6134,70.765,5
4632411,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,11
4633489,15,Kunar,1514,Nurgal,Sholit Naw,34.6415,70.6669,0
4634145,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,9
4635381,15,Kunar,1507,Dara i Pech,Dara i Pech,34.9844,70.9051,8
4635619,15,Kunar,1507,Dara i Pech,Qandaro,34.9695,70.8799,0
4635753,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,2
4635754,15,Kunar,1507,Dara i Pech,Dara i Pech,34.9844,70.9051,3
4636764,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,1
4636767,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,2
4637671,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4638022,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4638370,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4638519,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4638891,15,Kunar,1510,Khas Kunar,Khas Kunar,34.6479,70.8975,0
4638896,15,Kunar,1510,Khas Kunar,Khas Kunar,34.6479,70.8975,1
4639523,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,1
4640408,15,Kunar,1508,Bar Kunar,Asmar,35.0333,71.3581,0
4641701,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,9
4642205,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,3
4642032,15,Kunar,1506,Shaygal Aw Shiltan,Shaigal Aw Shiltan,34.9692,71.2717,6
4642474,15,Kunar,1506,Shaygal Aw Shiltan,Shaigal Aw Shiltan,34.9692,71.2717,3
4643238,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,2
4643248,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,7
4643595,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,11
4643582,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,1
4643859,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,2
4645031,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4646697,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,4
4647291,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,1
4647292,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4647682,15,Kunar,1515,Nari,Nari,35.22,71.5228,2
4647683,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,3
4648005,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4648535,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4649482,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,7
4649475,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4649128,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,0
4649129,15,Kunar,1506,Shaygal Aw Shiltan,Shaigal Aw Shiltan,34.9692,71.2717,0
4649130,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4649768,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,7
4649767,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,7
4649858,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4649861,15,Kunar,1506,Shaygal Aw Shiltan,Shaigal Aw Shiltan,34.9692,71.2717,0
4650109,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,3
4650316,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4650676,15,Kunar,1510,Khas Kunar,Khas Kunar,34.6479,70.8975,2
4650514,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,6
4650966,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4651359,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,2
4651943,15,Kunar,1506,Shaygal Aw Shiltan,Shaigal Aw Shiltan,34.9692,71.2717,0
4651944,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4651947,15,Kunar,1509,Chawkay,Seray,34.7452,70.8811,1
4652210,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4652209,15,Kunar,1506,Shaygal Aw Shiltan,Shaigal Aw Shiltan,34.9692,71.2717,0
4653240,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4653956,15,Kunar,1507,Dara i Pech,Dara i Pech,34.9844,70.9051,4
4653955,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,0
4653954,15,Kunar,1510,Khas Kunar,Khas Kunar,34.6479,70.8975,0
4653957,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4654193,15,Kunar,1510,Khas Kunar,Khas Kunar,34.6479,70.8975,0
4654192,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4654191,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,0
4654473,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,0
4654819,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4654820,15,Kunar,1506,Shaygal Aw Shiltan,Shaigal Aw Shiltan,34.9692,71.2717,10
4655534,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,20
4656080,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4656480,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,2
4656881,15,Kunar,1515,Nari,Nari,35.22,71.5228,13
4656885,15,Kunar,1502,Marawara,Marawara,34.8914,71.1697,4
4657653,15,Kunar,1507,Dara i Pech,Ashnafar,34.9667,70.8577,3
4658192,15,Kunar,1515,Nari,Batash,35.1953,71.6002,0
4658182,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,0
4658244,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4658658,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4658925,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4659076,15,Kunar,1507,Dara i Pech,Dara i Pech,34.9844,70.9051,3
4659807,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4660412,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,3
4660879,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,3
4660928,15,Kunar,1513,Chapa Dara,Chapa Dara,34.949,70.7822,7
4662731,15,Kunar,1506,Shaygal Aw Shiltan,Shaigal Aw Shiltan,34.9692,71.2717,1
4663837,15,Kunar,1511,Ghaziabad,Ghaziabad,34.7158,70.764,0
4664521,15,Kunar,1512,Dangam,Dangam,34.9925,71.4194,0
4664517,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,0
4664738,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,12
4665239,15,Kunar,1503,Wata Pur,Wata Pur,34.9109,71.1274,1
4665232,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,0
4668691,15,Kunar,1507,Dara i Pech,Dara i Pech,34.9844,70.9051,8
4668504,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4668735,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4669260,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,4
4669889,15,Kunar,1507,Dara i Pech,Dara i Pech,34.9844,70.9051,10
4670536,15,Kunar,1502,Marawara,Marawara,34.8914,71.1697,1
4670659,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,2
4671024,15,Kunar,1507,Dara i Pech,Dara i Pech,34.9844,70.9051,6
4671074,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4671071,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,3
4671569,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,4
4671660,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,8
4671977,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,9
4671976,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,1
4672302,15,Kunar,1509,Chawkay,Chawkay,34.6925,70.9264,9
4672521,15,Kunar,1501,Asadabad,Asadabad,34.8731,71.147,0
4673043,15,Kunar,1505,Sirkanay,Sirkanay,34.7896,71.1097,3
4672906,15,Kunar,1515,Nari,Batash,35.1953,71.6002,4
4576880,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,8
4578109,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,8
4578731,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4584284,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,7
4584290,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,4
4587654,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,0
4589066,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,6
4590005,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,11
4590901,16,Nuristan,1608,Barg-e Matal,Barg-e Matal,35.6728,71.3434,9
4595368,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,6
4595572,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,10
4595578,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,8
4597506,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,7
4598114,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,2
4598302,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,7
4599964,16,Nuristan,1608,Barg-e Matal,Barg-e Matal,35.6728,71.3434,5
4603053,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,10
4615184,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,1
4616035,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,6
4617070,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4619478,16,Nuristan,1608,Barg-e Matal,Barg-e Matal,35.6728,71.3434,5
4620369,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,2
4624082,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,0
4624678,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4625439,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4625689,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4626337,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4626761,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,5
4626626,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,11
4627319,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,10
4627574,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,11
4630243,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,0
4632885,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4633347,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,8
4634329,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,5
4635091,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,10
4638108,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,9
4638517,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4638806,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,0
4640637,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,10
4645790,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,9
4646031,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,9
4648534,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4650319,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4657600,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,7
4661063,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,6
4661775,16,Nuristan,1608,Barg-e Matal,Barg-e Matal,35.6728,71.3434,6
4662874,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,10
4666425,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,9
4668526,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4668745,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4669256,16,Nuristan,1605,Du Ab,Du Ab,35.5392,70.2754,2
4669257,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,2
4669544,16,Nuristan,1605,Du Ab,Du Ab,35.5392,70.2754,2
4669545,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,2
4669847,16,Nuristan,1605,Du Ab,Du Ab,35.5392,70.2754,3
4669848,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,3
4669890,16,Nuristan,1605,Du Ab,Du Ab,35.5392,70.2754,0
4669895,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,0
4670478,16,Nuristan,1605,Du Ab,Du Ab,35.5392,70.2754,0
4670479,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,0
4670255,16,Nuristan,1602,Waygal,Waygal,35.1907,70.9948,3
4670744,16,Nuristan,1605,Du Ab,Du Ab,35.5392,70.2754,1
4670745,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,1
4670753,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,2
4671019,16,Nuristan,1605,Du Ab,Du Ab,35.5392,70.2754,1
4671020,16,Nuristan,1604,Nurgaram,Nurgaram,35.0743,70.4686,1
4671076,16,Nuristan,1601,Parun,Parun,35.4206,70.9226,0
4672584,16,Nuristan,1606,Kamdesh,Kamdesh,35.4167,71.3333,2
4576624,17,Badakhshan,1711,Tishkan,Tishkan,36.8817,70.2767,8
4580533,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,0
4585429,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,18
4592311,17,Badakhshan,0206,Tagab,Tagab,36.0267,70.9415,0
4592482,17,Badakhshan,1703,Arghanj Khwa,Arghanj Khwa,37.2662,70.8215,20
4593130,17,Badakhshan,1703,Arghanj Khwa,Arghanj Khwa,37.2662,70.8215,10
4594290,17,Badakhshan,1707,Darayim,Darayim,36.8667,70.3833,3
4594291,17,Badakhshan,1703,Arghanj Khwa,Arghanj Khwa,37.2662,70.8215,3
4594292,17,Badakhshan,0206,Tagab,Tagab,36.0267,70.9415,3
4594296,17,Badakhshan,1707,Darayim,Darayim,36.8667,70.3833,4
4595367,17,Badakhshan,1726,Keran wa Menjan,Keran wa Menjan,36.0286,70.7725,0
4595569,17,Badakhshan,1726,Keran wa Menjan,Keran wa Menjan,36.0286,70.7725,5
4595882,17,Badakhshan,1702,Argo,Argo,37.0635,70.4253,5
4595887,17,Badakhshan,1726,Keran wa Menjan,Keran wa Menjan,36.0286,70.7725,7
4595891,17,Badakhshan,1714,Raghistan,Ziraki,37.5923,70.5581,4
4597796,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,0
4600742,17,Badakhshan,1712,Shuhada,Shuhada,37.1043,71.1638,3
4601560,17,Badakhshan,1713,Shahr-e Buzurg,Shahr-e Buzurg,37.3109,70.1729,1
4601943,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,17
4607819,17,Badakhshan,1702,Argo,Argo,37.0635,70.4253,7
4608221,17,Badakhshan,1702,Argo,Argo,37.0635,70.4253,2
4608540,17,Badakhshan,1702,Argo,Argo,37.0635,70.4253,1
4608570,17,Badakhshan,1722,Nusay,Nusay,38.4435,70.8041,2
4608809,17,Badakhshan,1702,Argo,Argo,37.0635,70.4253,1
4610204,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,5
4609954,17,Badakhshan,1711,Tishkan,Tishkan,36.8817,70.2767,1
4610471,17,Badakhshan,1722,Nusay,Nusay,38.4435,70.8041,6
4611391,17,Badakhshan,1703,Arghanj Khwa,Arghanj Khwa,37.2662,70.8215,0
4612123,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,2
4613040,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,3
4613385,17,Badakhshan,1703,Arghanj Khwa,Arghanj Khwa,37.2662,70.8215,5
4615476,17,Badakhshan,1706,Baharak,Baharak,37.0025,70.9066,3
4615489,17,Badakhshan,1712,Shuhada,Shuhada,37.1043,71.1638,1
4618701,17,Badakhshan,0206,Tagab,Tagab,36.0267,70.9415,19
4621315,17,Badakhshan,1725,Zebak,Zebak,36.5295,71.3441,62
4621792,17,Badakhshan,1723,Ishkashim,Ishkashim,36.7081,71.5729,0
4621975,17,Badakhshan,1725,Zebak,Zebak,36.5295,71.3441,9
4622216,17,Badakhshan,1725,Zebak,Zebak,36.5295,71.3441,10
4622550,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,11
4622531,17,Badakhshan,1725,Zebak,Zebak,36.5295,71.3441,14
4623097,17,Badakhshan,1702,Argo,Argo,37.0635,70.4253,0
4624217,17,Badakhshan,1706,Baharak,Baharak,37.0025,70.9066,4
4624083,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,2
4624918,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,1
4625473,17,Badakhshan,1706,Baharak,Baharak,37.0025,70.9066,8
4625709,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,0
4629480,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,29
4629437,17,Badakhshan,0206,Tagab,Tagab,36.0267,70.9415,0
4629613,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,2
4630497,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,30
4631348,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,3
4632339,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,4
4633067,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,12
4633600,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,17
4633828,17,Badakhshan,1714,Raghistan,Ziraki,37.5923,70.5581,7
4634316,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,17
4634765,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4634773,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4635056,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4635069,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4636712,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4636961,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4638372,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4638646,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,15
4638904,17,Badakhshan,1707,Darayim,Darayim,36.8667,70.3833,13
4638892,17,Badakhshan,1710,Jurm,Yabab,36.8265,70.8162,2
4639916,17,Badakhshan,1711,Tishkan,Tishkan,36.8817,70.2767,9
4640172,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,5
4640423,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,4
4640285,17,Badakhshan,1711,Tishkan,Tishkan,36.8817,70.2767,6
4640465,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,3
4640638,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,4
4640730,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,2
4640968,17,Badakhshan,1711,Tishkan,Tishkan,36.8817,70.2767,4
4641136,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,0
4641236,17,Badakhshan,1708,Kohistan,Kohistan,37.4212,70.6563,17
4641237,17,Badakhshan,1712,Shuhada,Shuhada,37.1043,71.1638,6
4641415,17,Badakhshan,1711,Tishkan,Tishkan,36.8817,70.2767,15
4641708,17,Badakhshan,1711,Tishkan,Tishkan,36.8817,70.2767,4
4641995,17,Badakhshan,1714,Raghistan,Ziraki,37.5923,70.5581,1
4641967,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,17
4642034,17,Badakhshan,1711,Tishkan,Tishkan,36.8817,70.2767,30
4645794,17,Badakhshan,1714,Raghistan,Ziraki,37.5923,70.5581,1
4647762,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,8
4648180,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,8
4647990,17,Badakhshan,1716,Warduj,Warduj,36.7854,71.0907,8
4648951,17,Badakhshan,0206,Tagab,Tagab,36.0267,70.9415,1
4648919,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4649491,17,Badakhshan,0206,Tagab,Tagab,36.0267,70.9415,2
4649450,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4650005,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,4
4650439,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,4
4650848,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4651156,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4651441,17,Badakhshan,1706,Baharak,Baharak,37.0025,70.9066,1
4651622,17,Badakhshan,1703,Arghanj Khwa,Arghanj Khwa,37.2662,70.8215,1
4652764,17,Badakhshan,1716,Warduj,Warduj,36.7854,71.0907,1
4653242,17,Badakhshan,1705,Khash,Khash,36.5406,70.6687,1
4660514,17,Badakhshan,1716,Warduj,Warduj,36.7854,71.0907,10
4661774,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,4
4662052,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,1
4662350,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,4
4662586,17,Badakhshan,0206,Tagab,Tagab,36.0267,70.9415,4
4664046,17,Badakhshan,1716,Warduj,Warduj,36.7854,71.0907,0
4664336,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4664337,17,Badakhshan,1716,Warduj,Chakaran,36.9111,71.0688,8
4665036,17,Badakhshan,1702,Argo,Argo,37.0635,70.4253,10
4667941,17,Badakhshan,1714,Raghistan,Ziraki,37.5923,70.5581,0
4669548,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,10
4669896,17,Badakhshan,1710,Jurm,Jurm,36.8648,70.8342,15
4671981,17,Badakhshan,1702,Argo,Argo,37.0635,70.4253,0
4672626,17,Badakhshan,1726,Keran wa Menjan,Keran wa Menjan,36.0286,70.7725,0
4673335,17,Badakhshan,1701,Fayzabad,Fayzabad,37.1166,70.58,0
4576283,18,Takhar,1801,Taluqan,Taloqan,36.7341,69.5336,1
4578736,18,Takhar,1801,Taluqan,Taloqan,36.7341,69.5336,3
4580224,18,Takhar,1806,Namak Ab,Namak Ab,36.5033,69.652,6
4586318,18,Takhar,1811,Ishkamish,Ishkamish,36.3798,69.3236,1
4587250,18,Takhar,1814,Khwaja Baha Wuddin,Khwaja Baha Wuddin,37.3451,69.5338,2
4588932,18,Takhar,1811,Ishkamish,Ishkamish,36.3798,69.3236,5
4589061,18,Takhar,1811,Ishkamish,Ishkamish,36.3798,69.3236,1
4589212,18,Takhar,1801,Taluqan,Taloqan,36.7341,69.5336,4
4589746,18,Takhar,1811,Ishkamish,Ishkamish,36.3798,69.3236,2
4590906,18,Takhar,1806,Namak Ab,Namak Ab,36.5033,69.652,1
4591105,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,17
4591658,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,14
4595888,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,3
4595892,18,Takhar,1817,Yangi Qala,Yangi Qala,37.4657,69.6113,10
4597514,18,Takhar,1817,Yangi Qala,Yangi Qala,37.4657,69.6113,0
4598118,18,Takhar,1810,Rustaq,Rustaq,37.126,69.8305,14
4601265,18,Takhar,1801,Taluqan,Taloqan,36.7341,69.5336,6
4608537,18,Takhar,1812,Dashti Qala,Dashti Qala,37.2216,69.4975,2
4608528,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,8
4611285,18,Takhar,1815,Darqad,Darqad,37.3841,69.4529,8
4613043,18,Takhar,1812,Dashti Qala,Dashti Qala,37.2216,69.4975,0
4613146,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,22
4613132,18,Takhar,1801,Taluqan,Taloqan,36.7341,69.5336,3
4613506,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,4
4614335,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,5
4614576,18,Takhar,1812,Dashti Qala,Dashti Qala,37.2216,69.4975,12
4614459,18,Takhar,1812,Dashti Qala,Dashti Qala,37.2216,69.4975,5
4615787,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,8
4616235,18,Takhar,1706,Baharak,Baharak,36.8019,69.3995,15
4616236,18,Takhar,1816,Chah Ab,Chah Ab,37.3977,69.8146,1
4616568,18,Takhar,1706,Baharak,Baharak,36.8019,69.3995,9
4616854,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,6
4616838,18,Takhar,1706,Baharak,Baharak,36.8019,69.3995,1
4616763,18,Takhar,1706,Baharak,Baharak,36.8019,69.3995,4
4616767,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,4
4617148,18,Takhar,1706,Baharak,Baharak,36.8019,69.3995,1
4617615,18,Takhar,1809,Khwaja Ghar,Khwaja Ghar,37.0659,69.4213,1
4617896,18,Takhar,1806,Namak Ab,Deh-e Mursalan,36.5156,69.6362,3
4617897,18,Takhar,1806,Namak Ab,Namak Ab,36.5033,69.652,3
