ProvinceID,DistrictID,PollingCenterID,Center Name,Center Name,Hindu/Sikh,Nomad,Women,Men,Total
6,623,623345,تريل ابتدائيه مکتب,Tereli Primary School,0,0,74,457,531
6,623,623350,مولا صیب زیارت جومات,Mullah Saeb Zyarat Mosque,0,0,52,288,340
6,623,623351,اسد خیلو مکتب,Asad Khilo School,0,0,28,213,241
6,623,623352,الياس بابا مکتب,Ilyas Ba Ba School,1,2,842,1132,1977
6,623,623353,مست بابا مکتب,Mast Ba Ba School,0,0,787,1174,1961
6,623,623355,شوکان ابتدائيه مکتب,Shokannai Primary School,0,8,1059,1647,2714
6,60101,601001,عبدالرحيم مکتب,Abdul Rahim School,1,6,550,1119,1676
6,60101,601002,عبدالوکيل لیسه,Abdul Wakeel High School,9,96,613,2905,3623
6,60101,601003,حضت ابو قتاده جامع جومات,Hazrat Abu Qatadah Jame Mosque,0,11,848,1544,2403
6,60101,601004,کمپونو جومات,Campono Mosque,0,13,689,2085,2787
6,60101,601005,مکتب صدیق الله ریشی,Sediqullah Reshteen School,7,15,722,1567,2311
6,60101,601006,سپی جومات,Speen Jumat Mosque,0,222,258,3260,3740
6,60101,601007,سراج العمارات باغ,Serajul Emarat garden,0,28,248,1362,1638
6,60101,601047,عبدالله بن مسعود جومات,Abdullah Bin Maoud Mosque,34,195,1628,2241,4098
6,60102,601008,انګور باغ جامع جومات,Angor Bagh Jame Mosque,2,144,1706,5173,7025
6,60102,601009,ګمرک جومات,Gumrak Mosque,3,120,126,4563,4812
6,60102,601010,امبشهيد باغ,Ameer Shaheed Garden,1,59,475,4041,4576
6,60102,601011,ن ن حواليسه,Bibi Hawa High School,0,30,1609,2745,4384
6,60102,601012,مياعمر مکتب,Mia Omer School,1,32,713,2878,3624
6,60102,601013,اتفاق جومات,Itefaq Mosque,1,63,1147,3181,4392
6,60103,601014,عربانو مکتب,Arabano School,0,23,1046,1536,2605
6,60103,601015,تقوا جومات,Taqwa Mosque,0,6,393,1350,1749
6,60103,601016,امام بخاري ليسه,Imam Bukhari High School,0,101,835,2435,3371
6,60103,601017,لیسه تجربوی,Lycee Tajrubawi (Experimental High School),3,33,2103,5188,7327
6,60103,601018,ن ن زينب مکتب,Bibi Zainab School,0,35,2904,2252,5191
6,60103,601019,چکنوري ليسه,Chaknori High School,2,91,1109,3607,4809
6,60103,601020,د ښځو چارو رياست,Directorate of Women Affairs,0,23,823,745,1591
6,60103,601021,مهبلام جامع جومات,Mehtarlam Jame Mosque,0,34,884,3485,4403
6,60104,601022,مسجد ظفر آباد,Zafar Abad Mosque,2,16,654,945,1617
6,60104,601023,مجبور آباد جامع جومات,Majboor Abad Jame Mosque,1,22,0,2267,2290
6,60104,601024,مجبور آباد مکتب,Majboor Abad School,1,44,1471,1148,2664
6,60104,601025,ابياري رياست,Irrigation Directorate,0,14,449,1268,1731
6,60104,601026,عبدالله بن مسعودجامع جومات,Abdullah Bin Masoud Jame Mosque,0,6,0,545,551
6,60104,601027,مسجد بب اکمالان,Base Ikmalati Mosque,3,315,2120,6236,8674
6,60104,601028,زراعت ليسه,Zarat High School (Agricultur Lycee),0,5,159,719,883
6,60104,601029,نضت ليسه,Nusrat High School,0,9,675,1809,2493
6,60104,601030,دن ن عایشه لیسه,Bibi Ayesha High School,1,142,2295,2505,4943
6,60104,601031,عيد ګاه جومات,Eidgah Mosque,4,31,827,1722,2584
6,60104,601032,ننګرهار ليسه,Nangarhar High School,2,46,320,2385,2753
6,60104,601033,شانزده فاميل جومات,Shanzdah Family Mosque,4,13,603,2564,3184
6,60104,601034,چهل مبه جومات,Chehel Metra Mosque,0,30,484,1615,2129
6,60104,601035,زيړ جومات,Zerr Jomat Mosque,1,116,1272,2812,4201
6,60105,601036,دامام ابوحنیفه جومات,Imam Abu Hanifa Mosque,0,174,772,1741,2687
6,60105,601037,دحج اوقاف ریاست جومات,Directorate of Haj and Endowment Mosque,99,33,291,2604,3027
6,60105,601038,نازوانا مکتب,Nazo Ana School,0,35,2369,1210,3614
6,60105,601039,استقلال مکتب,Isteqlal School,0,35,306,3262,3603
6,60105,601040,دارلمعلمی,Darul Malemeen (Institute of Teacher Training),2,25,835,1105,1967
6,60105,601041,کوچيانو جومات,Kochiano Jomat Mosque,0,211,646,3385,4242
6,60106,601042,حضت عباس ابتدایه,Hazrat Abas Primary School,0,547,713,2941,4201
6,60106,601043,دشبمی ناحټ تعمب,Nahia (District) no. 6 Building,0,44,1511,2802,4357
6,60106,601044,نجم الجهاد لیسه,Najmul Jihad School,3,283,1503,4170,5959
6,60106,601045,اول حص ابتدایه مکتب,Awale Hesae Primary School,2,389,508,3038,3937
6,60106,601046,مسجد شهرک سیاف,Shahrak Sayaf Mosque,0,159,254,844,1257
7,701,701001,مستورې لېسه,Mastore High School,0,21,2998,8552,11571
7,701,701002,د شهرنو لمړن تجربوي ښوونځ,Shahr e Naw Experimental School,0,6,1452,3869,5327
7,701,701003,دعل خېلو ښوونځ,Ali Khil School,0,31,916,3726,4673
7,701,701004,کتب زی مکتب,Kutub Zai School,0,2,543,1198,1743
7,701,701005,د شیګړ ښوونځ,Sher Garr School,0,0,402,1186,1588
7,701,701006,د ده زيارت ښوونځ,Deh Zyarat School,0,42,958,2659,3659
7,701,701007,د مهاجرينو کمپ ښوونځ,Refugees Camp School,0,30,1185,2285,3500
7,701,701008,د حېدرخان کلکوټ ښوونځ,Haider Khani Kalkot School,0,7,390,2523,2920
7,701,701009,د چارده ښوونځ,Chahar Dehi School,0,14,705,1297,2016
7,701,701010,د شمنګل جومات,Shamangul Mosque,0,6,313,827,1146
7,701,701011,د تیګړېو جومات,Teer Garai Mosque,0,3,567,1717,2287
7,701,701012,د ګمی دکل جومات اوښوونځ,Gameen Kalai Mosque and School,0,4,1457,1801,3262
7,701,701013,د چلمټيو ښوونځ,Chalmatai School,0,1,338,1529,1868
7,701,701014,دسه صدې دهلکانواونجونو ښوونځ,Sehsadi Boys and Girls School,0,17,1144,2764,3925
7,701,701015,دهرمل دهلکانو او نجونو ښوونځ,Harmal Boys and Girls School,0,3,424,1512,1939
7,701,701016,د شمټيو جومات,Shamatio Mosque,0,39,558,597,1194
7,701,701017,د کچور ښوونځ,Kachoor School,0,0,297,899,1196
7,701,701018,د ګلارام ښوونځ,Gularam School,0,2,0,262,264
7,701,701019,دکټل دنجونوښوونځ,Katal Girls School,0,7,755,1633,2395
7,701,701021,د بدیع آباد مسجد,Badee Abad Mosque,0,1,389,1524,1914
7,701,701022,د کرنج دکل جومات,Karanj Village Mosque,0,0,0,71,71
7,701,701023,دکرنج دکوچيانو جومات,Karanj Kochiano Mosque,0,11,0,48,59
7,701,701024,دعليشنګ دکل ښوونځ,Alishang Village School,0,3,327,864,1194
7,701,701025,د ډيوې ښوونځ,Dewah School,0,0,139,650,789
7,701,701124,مکتب متوسطه شهرک سلطان غازی,Sultan Ghazi Secondary School,0,69,1209,2898,4176
7,701,701020,دشهيد مولوي حبيب رحمان لېسه,Shaheed Mawlawi Habib Rahman High School,0,2,262,1334,1598
7,702,702026,اسلام آباد کشمنډ مکتب,Islamabad Kashmand School,0,568,96,101,765
7,702,702027,دزعفران دکل تالار,Da Zafran da Kali Talar (Zafran Village Hall),0,751,1734,1792,4277
7,702,702028,دنهرریم ښوونځ,Naher Reem School,0,1001,565,721,2287
7,702,702029,د ګمبیي د احمدزيو د کوچيانو جومات,"Gambiree, Ahmadzai Kochi Mosque",0,276,924,1251,2451
7,702,702030,گل غوندی مکتب,Gul Ghundi School,0,54,2044,2583,4681
7,702,702031,دګل پاچاالفت لېسه,Gul Pacha Ulfat High School,0,52,1762,2859,4673
7,702,702032,د پاچا کلا جومات,Pacha Kala Mosque,0,62,775,1394,2231
7,702,702033,دچهارباغ دهلکانو لیسه,Chahar Bagh Boys High School,0,105,463,1974,2542
7,702,702034,دسلطان ويس بابا ښونځ,Sultan Wais Baba School,0,41,539,1713,2293
7,702,702035,دصوان ښونځ,Swati School,0,0,297,776,1073
7,702,702036,ددړه غرښوونځ,Darah Ghar School,0,1,415,1235,1651
7,702,702037,دعزیزخان کڅ ښارکون ښوونځ,Aziz Khan Kas Khargotati School,0,68,1440,2038,3546
7,702,702038,دعبدالرحیم زی دنجونو ښونځ,Abdul Rahimzai Girls School,0,13,509,1312,1834
7,702,702039,دسرخکانو لېسه,Surkhakan High School,0,157,1955,3186,5298
7,702,702040,دکمالپور اوښوونځ,Kamal Pour School,0,1,273,1576,1850
7,702,702041,دقرغيودهلکانوعال لېسه,Qarghayee Boys High School,0,19,984,2143,3146
7,702,702042,د مشه خيلو دهلکانو ليسه,Masha Khil Boys High School,0,19,571,1020,1610
7,702,702043,د مندروړ لېسه اولمړن ښوونځ,Mandarwarr High School and Primary School,0,17,1374,2239,3630
7,702,702044,دفرمانخیلو مکتب,Farman Khil School,0,11,26,1015,1052
7,702,702045,زيړان کل جامع جومات او کلینیک,Zerani village Mosque and Clinic,0,375,1559,1533,3467
7,702,702046,دکاکڅ ښوونځ,Ka Kas School,0,94,1974,2901,4969
7,703,703051,داسلام آباد دهلکانو او نجونو ښوونځ,Islamabad Boys and Girls School,0,6,488,1083,1577
7,703,703052,دترنګ ښوونځ,Tarang School,0,4,297,1371,1672
7,703,703054,دشکرمان ښوونځ,Shukurman School,0,18,193,620,831
7,703,703056,دکوټوال خنډودکل جومات اوعامه برنډه,Kotwal Khando village Mosque and hall,0,5,519,2184,2708
7,703,703057,د وطن ګټو ښوونځ,Watan Gato School,0,58,391,797,1246
7,703,703058,د مياعبدالکريم لېسۀ,Mia Abdul Karim High School,0,2,120,253,375
7,703,703060,دغازی اباد ښونځ,Ghazi Abad School,0,413,549,596,1558
7,703,703065,د نجيل ښوونځ,Najeel School,0,24,333,1084,1441
7,704,704072,مسجد جامع چینچار پول,Chinchar Pul Jame Mosque,0,4,449,1909,2362
7,704,704075,دکندی انجونو مکتب,Kundi Girls School,0,3,417,1160,1580
7,704,704076,درجان ښوونځ,Rejaee School,0,1,305,900,1206
7,704,704091,مکتب لوکار,Lokar School,0,6,318,1072,1396
7,704,704092,دمنګو ښوونځ,Mango School,0,13,193,547,753
7,704,704094,د سندروا ښوونځ,Sanderwa School,0,5,0,375,380
7,704,704101,دانجنیشیمحمد لېسه اودنجونوښوون,Eng. Sher Mohammad High School and Girls School,0,10,639,2851,3500
7,704,704102,د سخرې دکل جومات,Sakhra village Mosque,0,6,223,784,1013
7,705,705103,د زرکمر ښوونځ,Zar Kamar School,0,30,219,916,1165
7,705,705104,نوړه کل جومات,Norrah Village Mosque,0,0,21,78,99
7,705,705105,دولت شاه مسجد,Dawlat Shah Mosque,0,0,207,319,526
7,705,705106,افغان کالون ښوونځ,Afghan Colony School,0,1,166,671,838
7,705,705108,ویس جومات,Wais Mosque,0,0,350,536,886
7,705,705112,نيو بالادي مکتب,New Bala Deh School,0,100,117,754,971
7,705,705113,د کېل جومات,Keel Mosque,0,0,447,610,1057
7,705,705114,د نيل خان جومات,Neel Khan Mosque,0,0,0,873,873
7,705,705116,د کاراک جومات,Karak Mosque,0,0,739,784,1523
7,705,705117,چاشدار مکتب,Chashdar School,0,0,0,309,309
7,705,705118,دسنګ پیتک مکتب,Sang Peetak School,0,0,313,374,687
7,705,705119,د پیتک جومات,Peetak Mosque,0,1,443,1047,1491
7,705,705120,د ګمنډوک جومات,Gamandook Mosque,0,0,110,380,490
7,705,705111,مسجد,Mosque,0,4,134,807,945
7,706,706121,تامی زرعت,Agriculture Department’s Building,0,0,7,492,499
8,801,801001,مسجد مارشال فهیم,Marshal Fahim Mosque,0,1,756,2056,2813
8,801,801002,مسجد خانی,Khaniz Mosque,0,0,210,738,948
8,801,801003,مدرسه جامع خانی,Khaniz Jame Madrassah,0,0,187,775,962
8,801,801004,مسجد ده تلخه,Deh Talkha Mosque,0,0,437,760,1197
8,801,801005,لیسه بازارک,Bazarak High School,0,1,566,1324,1891
8,801,801006,مکتب متوسطه کوه منجهور,Koh E Manjhor Secondary School,0,0,179,529,708
8,801,801007,مکتب متوسط ملسیه,Malsia Secondary School,0,1,529,587,1117
8,801,801008,مسجد جامع بادقول,Badqul Jame Mosque,0,0,177,310,487
8,801,801009,مسجد جامع سنگانه,Sangana Jame Mosque,0,0,168,219,387
8,801,801010,مسجد جامع بهارک,Baharak Jame Mosque,0,1,143,319,463
8,801,801011,مکتب متوسطه پارنده,Parendah Secondary School,0,0,356,476,832
8,801,801018,مکتب کنده,Kandah School,0,0,321,571,892
8,802,802012,مسجد حصارک,Hesarak Mosque,0,0,376,369,745
8,802,802013,مسجد مرشتان,Marshetan Mosque,0,0,164,406,570
8,802,802014,مسجد درخیل,Darkhil Mosque,0,0,247,269,516
8,802,802015,لیسه نسوان قابضان,Qabezan Girls High School,0,0,597,488,1085
8,802,802016,لیسه ذکور رخه,Rukha High School,0,0,195,707,902
8,802,802017,مکتب متوسطه دخیانه داکه,Dakah Girls Secondary School,0,0,332,393,725
8,802,802019,لیسه نسوان پیاوشت,Pyawesht Girls High School,0,0,261,353,614
8,802,802020,مکتب ابتدائیه چمالورده,Chamalwerdah Primary School,0,0,225,209,434
8,803,803021,مکتب ابتدایه خواجه فرهاد ولی,Khwajah Farhad Wali Primary School,0,0,359,515,874
8,803,803022,مکتب نسوان عبدالله خیل,Abdullah Khil Girls School,0,1,285,310,596
8,803,803023,مکتب ملک مرزای شهید,Malik Mirza e Shaheed School,0,1,778,897,1676
8,803,803024,مکتب تند خو,Tund Khu School,0,0,0,479,479
8,803,803025,مکتب طارق,Tariq School,0,0,106,139,245
8,803,803026,مکتب پسگران,Pasgaran School,0,0,234,330,564
8,803,803027,مدرسه دین کرامان,Keraman Religious Madrassah,0,0,195,316,511
8,803,803028,لیسه نسوان کرامان,Keraman,0,0,135,155,290
8,803,803029,مسجد اسکنیاز,Askanyaz Mosque,0,0,183,185,368
8,803,803030,مسجد دهن سخ,Dahan Sakh Mosque,0,0,343,323,666
8,803,803031,مکتب ابتدایه عثمان غن,Usman Ghani Primary School,0,0,164,118,282
8,803,803032,مکتب متوسطه نسوان خواجه عبدالعز,Khwajah Abdul Azi Girls Secondary School,0,1,461,475,937
8,803,803033,مکتب نسوان تمبنه,Tambanah Girls High School,0,1,331,468,800
8,804,804034,دارالعلوم مارشال محمد قسیم فهیم,Marshal Mohammad Qaseem Fahim Darul Uloom,0,2,527,698,1227
8,804,804035,لیسه ذکورشابه,Shabah Boys High School,0,0,297,447,744
8,804,804036,مکتب حنف زنه,Hanafi Zanah School,0,0,256,401,657
8,804,804037,مسجد جامع پشغور,Peshghor Jame Mosque,0,1,464,675,1140
8,804,804038,مکتب خاتم الانبیا,Khatimul Anbya School,0,0,314,232,546
8,804,804039,مدرسه خارو,Kharo Madrassah,0,3,607,584,1194
8,804,804040,مسجد جامع برجمن,Barjman Jame Mosque,0,0,121,413,534
8,804,804041,مدرسه خنج,Khinj Madrassah,0,1,375,567,943
8,804,804042,مدرسه پاوات,Pawat Madrassah,0,0,156,202,358
8,804,804043,لیسه ذکور متاء,Matta Boys High School,0,1,416,314,731
8,804,804044,مسجد جامع عبدالله بن مسعود,Abdullah Bin Masoud Jame Mosque,0,0,102,77,179
8,804,804045,مکتب ابتدائیه مکن,Makani Primary School,0,0,489,519,1008
8,804,804046,مسجدجامع سفیدچهر,Safid Chahr Jame Mosque,0,1,539,984,1524
8,804,804047,مکتب محمد پناه شهید,Mohammad Panah Shaheed School,0,0,221,582,803
8,804,804048,مسجد غنجو,Ghanjo Mosque,0,0,483,547,1030
8,804,804049,مدرسه دشت ریوت,Dasht Reot Madrassah,0,0,397,930,1327
8,804,804050,مسجد درنامه,Dur Namah Mosque,0,0,512,560,1072
8,805,805051,مکتب متوسطه ذکور دربند,Darband Boys Secondary School,0,1,219,634,854
8,805,805052,لیسه نسوان فراج,Faraj Girls High School,0,0,261,361,622
8,805,805053,مکتب سنگی,Sangeen School,0,0,171,398,569
8,805,805054,مکتب متوسط زمانکور,Zamankor Secondary School,0,0,990,625,1615
8,805,805055,مکتب ذکور,Boys School,0,1,1125,1585,2711
8,805,805056,مسجد چمن قلعچه,Chaman Qallacha Mosque,0,0,303,231,534
8,805,805057,مدرسه نور,Noor Madrassah,0,0,308,801,1109
8,805,805058,مکتب متوسطه شوفه,Shofah Secondary School,0,0,19,252,271
8,805,805059,مدرسه گنه,Ganah Madrassah,0,0,111,254,365
8,805,805060,مکتب نسوان دشتک,Dashtak Girls School,0,2,815,1377,2194
8,805,805061,لیسه نسوان تاواخ,Tawakh Girls High School,0,0,360,453,813
8,806,806062,مکتب کورابه,Korabah School,0,0,727,815,1542
8,806,806064,مسجد سنگ لخشان,Sang Lakhshan Mosque,0,0,101,81,182
8,806,806065,مسجد سغه وار,Sagha War Mosque,0,0,431,429,860
8,806,806066,مسجد جانان جوی,Janan Joi Mosque,0,0,625,469,1094
8,806,806067,مسجد چیلانک,Chelanak Mosque,0,0,164,178,342
8,806,806063,کلینیک روی دره,Roy Darah clinic,0,1,573,481,1055
8,807,807068,مکتب خواجه عارف,Khwajah Arif School,0,0,83,292,375
8,807,807069,مکتب دوآن خاواک,Do Aabi Khawak School,0,0,95,144,239
8,807,807070,مکتب متوسط تل,Tal Secondary School,0,0,20,155,175
8,807,807071,مکتب چون,Chonni School,0,0,278,0,278
8,807,807072,مکتب ده خاواک,Deh Khawak School,0,0,276,451,727
8,807,807073,مسجد کوهسور,Kohsoor Mosque,0,0,420,241,661
8,807,807074,مدرسه امام ابوحنیفه,Imam Abu Haneefah Madrassah,0,0,290,449,739
8,807,807075,مسجد چمار بالا,Chemar Bala Mosque,0,0,173,155,328
8,807,807076,مسجد جامع قلعه,Qalla Jame Mosque,0,0,209,337,546
8,807,807077,مسجد نو دانگ,Naw Dang Mosque,0,0,181,461,642
8,807,807078,لیسه کوجان,Kojan High School,0,1,405,315,721
8,807,807079,مسجد شال کچه,Shal Kacha Mosque,0,0,317,253,570
8,807,807080,مکتب ابتدائیه شهربلند,Shahr e Billand Primary School,0,0,147,104,251
8,807,807081,مسجد کل کوا,Kul Kawa Mosque,0,0,238,250,488
8,807,807082,لیسه کرپیتاب,Karpeetab High School,0,0,416,433,849
8,807,807083,مکتب ابتدائیه پس مزار,Pas Mazar Primary School,0,0,145,141,286
8,808,808085,مسجد اهل شفیع,Ahl e Shafee Mosque,0,0,273,401,674
8,808,808086,مکتب ذکور آستانه,Astanah Boys School,0,1,287,375,663
8,808,808087,مسجد جامع قولندور,Qulandoor Jame Mosque,0,1,372,540,913
8,808,808088,لیسه ذکور عبدالودود شهید,Abdul Wadoud Shaheed Boys High School,0,0,479,477,956
8,808,808089,مکتب ابتدایه خواجه خض,Khwajah Khezar Primary School,0,0,272,237,509
8,808,808090,مکتب ذکور پرنګان,Parangan Boys School,0,0,109,224,333
8,808,808091,مکتب متوسطه مختلط گلاب خیل,Gulab Khil Secondary School,0,0,453,501,954
8,808,808092,مسجد جامع سنگ خان,Sangi Khan Jame Mosque,0,1,165,225,391
8,808,808094,مکتب مختلط محمد نسیم شهید,Mohammad Nasim Shaheed Boys and Girls School,0,1,217,220,438
8,808,808096,مسجد پائی جوی,Paeen Joi Mosque,0,1,308,243,552
8,808,808097,مسجد ده سیوا,Deh Sewa Mosque,0,0,113,129,242
8,808,808093,مکتب بابا علی,Ba Ba Ali School,0,0,116,77,193
8,808,808095,مکتب جر علی,Jar Ali School,0,1,209,210,420
9,901,901002,چپ دریا مقابل باغ قهوه خانه، مکتب کا,"On the left side of the sea, Opposite the Bagh e *",0,0,1387,ت9ه ا8ت0فا1ق,2476
9,901,901004,مسجد جامع تکیه خانه تپه فرحت,Takya Khanah Farhat Jame Mosque,0,2,2268,2730,5000
9,901,901005,مکتب خواجه کمال ولی,Khwajah e Kamal Wali School,0,4,702,1131,1837
9,901,901006,لیسه پارک شمرق,Shamraq Park High School,0,1,615,910,1526
9,901,901007,مسجد حصرت عثمان غت,Hazrat Usman Ghani Mosque,0,1,2885,3444,6330
9,901,901008,لیسه عمر فاروق,Omer Farouq High School,0,2,1551,5400,6953
9,901,901009,مسجد قول پنجشتی ها,Qul e Punjsheri ha Mosque,0,4,638,1307,1949
9,901,901010,مسجد حاج عبدالغفار,Haji Abdul Ghafar Mosque,0,0,725,1505,2230
9,901,901011,لیسه نسوان حوا,Hawa Girls High School,0,1,1660,2216,3877
9,901,901012,مکتب نمت 2,School no. 2,0,2,1651,2899,4552
9,901,901013,لیسه نسوان معدن,Madan Girls High School,0,10,2378,3062,5450
9,901,901014,لیسه بند دو,Band e du High School,0,1,1268,1711,2980
9,901,901015,مسچد زمان خیل گاوسوار,Zaman Khil Gawsawr Mosque,0,38,962,789,1789
9,901,901016,لیسه حسی خیل,Hussain Khil High School,0,131,350,1021,1502
9,901,901019,مکتب تور شهید,Toor Shaheed School,0,18,459,750,1227
9,901,901022,مکتب سید جمال الدین افغان چشمه ش,"Sayed Jamaluddin Afghan School, Chashma e Sheer, *",0,2,5م1ری,32سر2ک مزار پل,249
9,901,901023,مسجد قریه وزیر آیاد,Wazir Abad village Mosque,0,6,665,1068,1739
9,901,901025,مسجد نیاز الله,Niazullah Mosque,0,8,90,373,471
9,901,901037,کهنه مسجد,Kuhnah Masjid,0,0,0,12,12
9,901,901038,مکتب چشمه شت,Chashma e Sheer School,0,5,7,118,130
9,901,901040,مکتب الجهاد مهاجرین,Aljihad Mahajereen School,0,2,6,105,113
9,901,901041,کمپ خواجه الوان سرک پلخمری مزار,"Khwajah Alwan camp, Pul e Khumri Mazar Shareef Ro*",0,93,28,ی8ف38,509
9,901,901003,مسجد خالد بن ولید,Khalid Bine Walid Mosque,0,3,1107,1780,2890
9,903,903067,لیسه شت جنگل,Shutur Jangal High School,0,1,1047,1027,2075
9,903,903068,مکتب کیان,Kyan School,0,2,1188,585,1775
9,903,903069,لیسه زکورکلان گذر,Kalan Guzar Boys High School,0,0,704,712,1416
9,903,903071,کلینیک چار در,Char Dar Clinic,0,1,687,626,1314
9,903,903072,مسجد قریه زارغه,Zaregha village Mosque,0,0,202,273,475
9,903,903073,لیسه رونق نادری,Raunaq Naderi High School,0,1,588,641,1230
9,903,903074,لیسه کنده سنگ,Kundah Sang High School,0,1,269,428,698
9,903,903075,مکتب دره گ,Darahgai School,0,0,444,403,847
9,903,903076,لیسه نسوان چهل غوری دوش,Chehel Ghori Doshi Girls High School,0,0,711,502,1213
9,903,903077,لیسه حصرت علی دوش,Hazrat Ali Doshi High School,0,32,381,972,1385
9,903,903078,مدرسه جامع خواجه زید,Khwajah Zaid Jame Madrassah,0,1,264,544,809
9,903,903079,مدرسه ابوحنیفه,Abu Haneefah Madrassah,0,3,241,554,798
9,903,903080,نزدیک پل بید دره مکتب دوش,"Doshi School, near Pul e Bed Darah",0,0,218,499,717
9,903,903081,مدرسه جامع قریه کرو,Kuru village Jame Madrassah,0,0,11,157,168
9,903,903082,صالون اجتماعی زرد سنگ,Saloon Ijtemai (Community Hall) Zard Sang,0,1,388,390,779
9,903,903083,مکتب متوسطه سنگ سوراخ,Sang Surakh Secondary School,0,3,562,767,1332
9,903,903085,لیسه کیله گ,Kelah Gai High School,0,2,708,1225,1935
